index,B19301_001E,state,county,tract,block group,B03002_001E,B03002_004E,B19055_001E,B19055_002E,B11001_001E,B11001_006E,B03002_005E,B19001_001E,B19001_017E,B23025_003E,B23025_005E,B01001_001E,B01001_026E,B25010_001E,B03002_006E,B11005_003E,B11005_005E,B01002_001E,B03001_001E,B03001_003E,B25077_001E,B25064_001E,B25024_001E,B25024_010E,B25003_001E,B25003_003E,B25002_001E,B25002_003E,B17021_001E,B17021_002E,C24010_001E,C24010_038E,B25044_001E,B25044_003E,B25044_010E,C24010_032E,C24010_068E,C24010_019E,C24010_055E,B15003_001E,B15003_002E,B15003_003E,B15003_004E,B15003_005E,B15003_006E,B15003_007E,B15003_008E,B15003_009E,B15003_010E,B15003_011E,B15003_012E,B15003_013E,B15003_014E,B15003_015E,B15003_016E,B01001_003E,B01001_020E,B01001_021E,B01001_022E,B01001_023E,B01001_024E,B01001_025E,B01001_027E,B01001_044E,B01001_045E,B01001_046E,B01001_047E,B01001_048E,B01001_049E,B27001_001E,B27001_005E,B27001_008E,B27001_011E,B27001_014E,B27001_017E,B27001_020E,B27001_023E,B27001_026E,B27001_029E,B27001_033E,B27001_036E,B27001_039E,B27001_042E,B27001_045E,B27001_048E,B27001_051E,B27001_054E,B27001_057E,B16004_007E,B16004_008E,B16004_012E,B16004_013E,B16004_017E,B16004_018E,B16004_022E,B16004_023E,B16004_029E,B16004_030E,B16004_034E,B16004_035E,B16004_039E,B16004_040E,B16004_044E,B16004_045E,B16004_051E,B16004_052E,B16004_056E,B16004_057E,B16004_061E,B16004_062E,B16004_066E,B16004_067E,B16004_001E,bg_fips,tract_fips,country_fips,county_fips,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,AFFGEOID,GEOID,NAME,LSAD,ALAND,AWATER,geometry
484530021063,46314.0,48,453,002106,3,933.0,31.0,396.0,52.0,396.0,5.0,0.0,396.0,20.0,652.0,69.0,933.0,435.0,2.32,0.0,95.0,0.0,45.5,3087.0,1377.0,370000.0,1754.8076923076924,430.0,0.0,396.0,26.0,430.0,34.0,933.0,60.0,583.0,263.0,396.0,0.0,0.0,0.0,0.0,8.0,19.0,775.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,11.0,0.0,15.0,5.0,0.0,21.0,0.0,0.0,16.0,15.0,7.0,8.0,3087.0,0.0,96.0,148.0,0.0,63.0,37.0,47.0,0.0,0.0,29.0,80.0,0.0,44.0,124.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,875.0,484530021063,48453002106,48453,48453,48,453,002106,3,1500000US484530021063,484530021063,3,BG,727889,0,"POLYGON ((-97.697345 30.306342, -97.694092 30.311468, -97.693828 30.311848, -97.69080000000001 30.310228, -97.69004099999999 30.30785, -97.68838699999999 30.305641, -97.69023199999999 30.300942, -97.69536099999999 30.301562, -97.698876 30.303907, -97.697345 30.306342))"
484530021071,27611.0,48,453,002107,1,1141.0,180.0,392.0,103.0,392.0,22.0,0.0,392.0,0.0,768.0,0.0,1141.0,494.0,2.91,7.0,113.0,33.0,32.5,4988.0,2039.0,255300.0,1133.0,412.0,0.0,392.0,198.0,412.0,20.0,1141.0,70.0,768.0,323.0,392.0,0.0,0.0,0.0,0.0,195.0,78.0,820.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,40.0,29.0,0.0,0.0,26.0,0.0,0.0,52.0,0.0,0.0,0.0,8.0,0.0,0.0,4894.0,0.0,46.0,129.0,246.0,114.0,47.0,77.0,0.0,0.0,0.0,37.0,36.0,105.0,101.0,46.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1049.0,484530021071,48453002107,48453,48453,48,453,002107,1,1500000US484530021071,484530021071,1,BG,1402958,0,"POLYGON ((-97.69856799999999 30.289089, -97.695212 30.290203, -97.692021 30.289499, -97.69035099999999 30.289913, -97.689289 30.291566, -97.68920299999999 30.29462, -97.68705899999999 30.298182, -97.681173 30.29518, -97.683286 30.291695, -97.679923 30.290066, -97.68262799999999 30.285862, -97.69609299999999 30.28373, -97.69820799999999 30.288439, -97.69856799999999 30.289089))"
484530021072,21905.0,48,453,002107,2,1220.0,289.0,386.0,71.0,386.0,124.0,0.0,386.0,20.0,659.0,32.0,1220.0,611.0,3.14,0.0,172.0,94.0,30.6,4988.0,2039.0,254100.0,968.0,406.0,0.0,386.0,138.0,406.0,20.0,1220.0,54.0,627.0,315.0,386.0,0.0,0.0,154.0,0.0,25.0,107.0,711.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,3.0,24.0,21.0,29.0,0.0,16.0,0.0,0.0,0.0,34.0,0.0,0.0,17.0,9.0,3.0,4.0,4894.0,0.0,46.0,129.0,246.0,114.0,47.0,77.0,0.0,0.0,0.0,37.0,36.0,105.0,101.0,46.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1165.0,484530021072,48453002107,48453,48453,48,453,002107,2,1500000US484530021072,484530021072,2,BG,567881,0,"POLYGON ((-97.685908 30.300152, -97.685135 30.301024, -97.682408 30.299538, -97.68051299999999 30.299325, -97.679164 30.297925, -97.67549 30.297211, -97.679923 30.290066, -97.683286 30.291695, -97.681173 30.29518, -97.68705899999999 30.298182, -97.685908 30.300152))"
484530021073,36587.0,48,453,002107,3,1103.0,285.0,374.0,95.0,374.0,65.0,0.0,374.0,20.0,515.0,12.0,1103.0,577.0,2.64,7.0,83.0,16.0,42.2,4988.0,2039.0,306000.0,1319.0,414.0,0.0,374.0,89.0,414.0,40.0,1009.0,59.0,503.0,259.0,374.0,0.0,0.0,49.0,0.0,20.0,36.0,899.0,17.0,0.0,0.0,0.0,26.0,0.0,0.0,5.0,26.0,0.0,6.0,14.0,117.0,9.0,14.0,0.0,10.0,14.0,32.0,0.0,15.0,11.0,35.0,50.0,10.0,42.0,32.0,14.0,23.0,4894.0,0.0,46.0,129.0,246.0,114.0,47.0,77.0,0.0,0.0,0.0,37.0,36.0,105.0,101.0,46.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1068.0,484530021073,48453002107,48453,48453,48,453,002107,3,1500000US484530021073,484530021073,3,BG,481368,0,"POLYGON ((-97.685135 30.301024, -97.68131299999999 30.304584, -97.67320599999999 30.300629, -97.67549 30.297211, -97.679164 30.297925, -97.68051299999999 30.299325, -97.682408 30.299538, -97.685135 30.301024))"
484530021074,27733.0,48,453,002107,4,1524.0,346.0,442.0,104.0,442.0,88.0,0.0,442.0,27.0,779.0,27.0,1524.0,763.0,3.45,36.0,121.0,42.0,32.7,4988.0,2039.0,308300.0,878.0,461.0,0.0,442.0,274.0,461.0,19.0,1524.0,333.0,752.0,274.0,442.0,0.0,47.0,73.0,0.0,105.0,77.0,1087.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,25.0,16.0,64.0,14.0,57.0,42.0,27.0,0.0,0.0,13.0,0.0,47.0,11.0,86.0,10.0,12.0,0.0,11.0,10.0,0.0,4894.0,0.0,46.0,129.0,246.0,114.0,47.0,77.0,0.0,0.0,0.0,37.0,36.0,105.0,101.0,46.0,54.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1411.0,484530021074,48453002107,48453,48453,48,453,002107,4,1500000US484530021074,484530021074,4,BG,605003,0,"POLYGON ((-97.679542 30.307322, -97.673034 30.307985, -97.670766 30.308532, -97.66906299999999 30.308986, -97.670338 30.3053, -97.67320599999999 30.300629, -97.68131299999999 30.304584, -97.679542 30.307322))"
484530021081,24132.0,48,453,002108,1,2770.0,1220.0,964.0,231.0,964.0,174.0,0.0,964.0,28.0,1578.0,53.0,2770.0,1278.0,2.87,82.0,291.0,130.0,29.8,4082.0,1710.0,238600.0,1076.0,1081.0,15.0,964.0,543.0,1081.0,117.0,2756.0,359.0,1525.0,662.0,964.0,13.0,113.0,118.0,0.0,123.0,188.0,1882.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,87.0,73.0,15.0,25.0,105.0,11.0,11.0,36.0,13.0,19.0,11.0,33.0,41.0,0.0,27.0,40.0,42.0,33.0,4082.0,0.0,73.0,121.0,165.0,244.0,56.0,0.0,0.0,0.0,0.0,40.0,64.0,151.0,59.0,13.0,50.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2632.0,484530021081,48453002108,48453,48453,48,453,002108,1,1500000US484530021081,484530021081,1,BG,2454850,0,"POLYGON ((-97.679923 30.290066, -97.67549 30.297211, -97.67320599999999 30.300629, -97.670338 30.3053, -97.66906299999999 30.308986, -97.66803999999999 30.309522, -97.66695999999999 30.306485, -97.667942 30.30494, -97.666849 30.30418, -97.66534799999999 30.300332, -97.662605 30.296655, -97.665508 30.285658, -97.66940699999999 30.286311, -97.672506 30.286809, -97.68262799999999 30.285862, -97.679923 30.290066))"
484530021082,22206.0,48,453,002108,2,1312.0,356.0,532.0,126.0,532.0,156.0,0.0,532.0,7.0,696.0,0.0,1312.0,699.0,2.47,0.0,170.0,143.0,32.6,4082.0,1710.0,313200.0,953.0,576.0,0.0,532.0,394.0,576.0,44.0,1312.0,176.0,696.0,343.0,532.0,7.0,51.0,46.0,0.0,43.0,76.0,864.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,12.0,64.0,30.0,0.0,9.0,39.0,9.0,0.0,12.0,10.0,12.0,12.0,58.0,20.0,11.0,9.0,0.0,50.0,0.0,4082.0,0.0,73.0,121.0,165.0,244.0,56.0,0.0,0.0,0.0,0.0,40.0,64.0,151.0,59.0,13.0,50.0,0.0,0.0,12.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1215.0,484530021082,48453002108,48453,48453,48,453,002108,2,1500000US484530021082,484530021082,2,BG,832227,0,"POLYGON ((-97.667152 30.310063, -97.666631 30.310586, -97.663218 30.315786, -97.663118 30.315505, -97.662508 30.312843, -97.66102699999999 30.30608, -97.661102 30.302655, -97.662605 30.296655, -97.66534799999999 30.300332, -97.666849 30.30418, -97.667942 30.30494, -97.66695999999999 30.306485, -97.66803999999999 30.309522, -97.667152 30.310063))"
484530021091,30890.0,48,453,002109,1,1127.0,410.0,341.0,111.0,341.0,59.0,0.0,341.0,42.0,748.0,13.0,1127.0,670.0,3.24,26.0,43.0,0.0,38.8,4243.0,980.0,272700.0,1490.0,367.0,20.0,341.0,119.0,367.0,26.0,1104.0,301.0,735.0,440.0,341.0,0.0,0.0,0.0,0.0,42.0,71.0,771.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,8.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,36.0,0.0,19.0,0.0,40.0,0.0,21.0,14.0,46.0,0.0,7.0,4207.0,0.0,68.0,47.0,130.0,122.0,38.0,16.0,0.0,0.0,0.0,108.0,61.0,24.0,147.0,25.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1057.0,484530021091,48453002109,48453,48453,48,453,002109,1,1500000US484530021091,484530021091,1,BG,856937,0,"POLYGON ((-97.70631299999999 30.286265, -97.702045 30.287062, -97.69856799999999 30.289089, -97.69820799999999 30.288439, -97.69609299999999 30.28373, -97.695836 30.283062, -97.694546 30.277793, -97.700329 30.276862, -97.70394499999999 30.282572, -97.70631299999999 30.286265))"
484530021092,43312.0,48,453,002109,2,1498.0,404.0,609.0,121.0,609.0,68.0,48.0,609.0,64.0,1084.0,0.0,1498.0,636.0,2.46,57.0,99.0,46.0,34.5,4243.0,980.0,346300.0,1583.0,701.0,35.0,609.0,224.0,701.0,92.0,1498.0,216.0,1084.0,440.0,609.0,15.0,11.0,55.0,0.0,63.0,22.0,1258.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,35.0,4.0,33.0,8.0,0.0,33.0,0.0,3.0,12.0,20.0,10.0,17.0,4207.0,0.0,68.0,47.0,130.0,122.0,38.0,16.0,0.0,0.0,0.0,108.0,61.0,24.0,147.0,25.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1403.0,484530021092,48453002109,48453,48453,48,453,002109,2,1500000US484530021092,484530021092,2,BG,1147031,0,"POLYGON ((-97.700329 30.276862, -97.694546 30.277793, -97.695836 30.283062, -97.69609299999999 30.28373, -97.68262799999999 30.285862, -97.68876899999999 30.27617, -97.689464 30.275487, -97.69015899999999 30.274026, -97.69042399999999 30.273561, -97.69477599999999 30.273821, -97.696423 30.27388, -97.697907 30.273556, -97.698437 30.274661, -97.700329 30.276862))"
484530021093,22900.0,48,453,002109,3,1618.0,710.0,661.0,234.0,661.0,148.0,0.0,661.0,13.0,749.0,0.0,1618.0,923.0,2.41,6.0,124.0,59.0,43.0,4243.0,980.0,306500.0,825.0,695.0,0.0,661.0,367.0,695.0,34.0,1618.0,344.0,749.0,357.0,661.0,39.0,84.0,91.0,0.0,58.0,98.0,1304.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,37.0,9.0,38.0,46.0,0.0,7.0,0.0,70.0,18.0,8.0,15.0,16.0,18.0,14.0,16.0,20.0,76.0,87.0,13.0,17.0,4207.0,0.0,68.0,47.0,130.0,122.0,38.0,16.0,0.0,0.0,0.0,108.0,61.0,24.0,147.0,25.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1604.0,484530021093,48453002109,48453,48453,48,453,002109,3,1500000US484530021093,484530021093,3,BG,792798,0,"POLYGON ((-97.68262799999999 30.285862, -97.672506 30.286809, -97.66940699999999 30.286311, -97.67076499999999 30.284249, -97.676648 30.282498, -97.679355 30.280436, -97.682435 30.279606, -97.68876899999999 30.27617, -97.68262799999999 30.285862))"
484530021101,23347.0,48,453,002110,1,3055.0,1155.0,1005.0,238.0,1005.0,255.0,0.0,1005.0,48.0,1727.0,70.0,3055.0,1606.0,2.97,19.0,320.0,176.0,37.8,4221.0,1877.0,278100.0,1220.0,1166.0,0.0,1005.0,538.0,1166.0,161.0,3023.0,842.0,1657.0,854.0,1005.0,6.0,78.0,151.0,0.0,195.0,239.0,2217.0,107.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,62.0,0.0,98.0,111.0,65.0,110.0,15.0,31.0,30.0,0.0,0.0,56.0,71.0,0.0,100.0,37.0,0.0,56.0,61.0,11.0,35.0,4221.0,11.0,66.0,75.0,68.0,73.0,69.0,25.0,0.0,0.0,0.0,0.0,96.0,106.0,116.0,119.0,52.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.0,114.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2924.0,484530021101,48453002110,48453,48453,48,453,002110,1,1500000US484530021101,484530021101,1,BG,2933374,0,"POLYGON ((-97.689464 30.275487, -97.68876899999999 30.27617, -97.682435 30.279606, -97.679355 30.280436, -97.676648 30.282498, -97.67076499999999 30.284249, -97.66940699999999 30.286311, -97.665508 30.285658, -97.666415 30.28261, -97.6669 30.28034, -97.670272 30.267882, -97.672478 30.264005, -97.678409 30.265343, -97.67751 30.266884, -97.67943099999999 30.267134, -97.679665 30.268899, -97.686375 30.272292, -97.69015899999999 30.274026, -97.689464 30.275487))"
484530021102,28846.0,48,453,002110,2,1166.0,87.0,361.0,63.0,361.0,8.0,0.0,361.0,24.0,749.0,28.0,1166.0,474.0,3.23,29.0,100.0,24.0,37.7,4221.0,1877.0,243200.0,1662.0,469.0,0.0,361.0,83.0,469.0,108.0,1158.0,44.0,721.0,270.0,361.0,28.0,0.0,46.0,0.0,105.0,90.0,885.0,44.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,53.0,0.0,39.0,0.0,12.0,35.0,8.0,77.0,0.0,0.0,0.0,24.0,0.0,46.0,8.0,0.0,27.0,0.0,11.0,11.0,0.0,4221.0,11.0,66.0,75.0,68.0,73.0,69.0,25.0,0.0,0.0,0.0,0.0,96.0,106.0,116.0,119.0,52.0,0.0,0.0,0.0,14.0,0.0,0.0,13.0,0.0,0.0,0.0,19.0,22.0,0.0,0.0,8.0,0.0,0.0,0.0,13.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,1081.0,484530021102,48453002110,48453,48453,48,453,002110,2,1500000US484530021102,484530021102,2,BG,608933,0,"POLYGON ((-97.69042399999999 30.273561, -97.69015899999999 30.274026, -97.686375 30.272292, -97.679665 30.268899, -97.67943099999999 30.267134, -97.67751 30.266884, -97.678409 30.265343, -97.68185799999999 30.265903, -97.685772 30.265187, -97.68691299999999 30.267383, -97.68922599999999 30.269155, -97.69164699999999 30.271703, -97.69042399999999 30.273561))"
484530021111,20820.0,48,453,002111,1,2253.0,97.0,637.0,159.0,637.0,254.0,0.0,637.0,51.0,1128.0,118.0,2253.0,1366.0,3.54,13.0,298.0,230.0,28.7,5642.0,3518.0,281600.0,759.0,696.0,0.0,637.0,448.0,696.0,59.0,2253.0,951.0,1010.0,506.0,637.0,19.0,62.0,69.0,0.0,127.0,238.0,1394.0,122.0,0.0,0.0,0.0,26.0,0.0,0.0,29.0,54.0,18.0,32.0,19.0,107.0,68.0,0.0,40.0,16.0,18.0,0.0,0.0,0.0,0.0,93.0,0.0,35.0,9.0,37.0,19.0,15.0,5642.0,16.0,102.0,84.0,125.0,92.0,18.0,75.0,0.0,32.0,30.0,35.0,105.0,56.0,173.0,67.0,38.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,2120.0,484530021111,48453002111,48453,48453,48,453,002111,1,1500000US484530021111,484530021111,1,BG,837993,0,"POLYGON ((-97.697907 30.273556, -97.696423 30.27388, -97.69477599999999 30.273821, -97.69042399999999 30.273561, -97.69164699999999 30.271703, -97.68922599999999 30.269155, -97.68691299999999 30.267383, -97.685772 30.265187, -97.694586 30.262516, -97.69627199999999 30.268101, -97.69670599999999 30.269557, -97.697907 30.273556))"
484530021112,23802.0,48,453,002111,2,1215.0,31.0,454.0,105.0,454.0,125.0,0.0,454.0,14.0,589.0,20.0,1215.0,547.0,2.68,8.0,215.0,98.0,32.3,5642.0,3518.0,285800.0,747.0,512.0,87.0,454.0,111.0,512.0,58.0,1215.0,154.0,569.0,282.0,454.0,0.0,11.0,109.0,0.0,77.0,109.0,787.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,18.0,47.0,2.0,23.0,102.0,81.0,0.0,15.0,0.0,0.0,0.0,0.0,10.0,0.0,27.0,36.0,9.0,0.0,36.0,5642.0,16.0,102.0,84.0,125.0,92.0,18.0,75.0,0.0,32.0,30.0,35.0,105.0,56.0,173.0,67.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1124.0,484530021112,48453002111,48453,48453,48,453,002111,2,1500000US484530021112,484530021112,2,BG,2174743,135639,"POLYGON ((-97.704545 30.251931, -97.701673 30.256036, -97.698712 30.260665, -97.69814099999999 30.261536, -97.694586 30.262516, -97.69386399999999 30.260094, -97.688869 30.257497, -97.67953999999999 30.253371, -97.683267 30.251107, -97.689993 30.250031, -97.691059 30.249453, -97.69028899999999 30.24579, -97.69127999999999 30.245176, -97.693483 30.245414, -97.69484899999999 30.245317, -97.69958099999999 30.246909, -97.700036 30.247818, -97.70187799999999 30.250204, -97.705281 30.250609, -97.704545 30.251931))"
484530021113,40579.0,48,453,002111,3,2174.0,339.0,933.0,159.0,933.0,153.0,0.0,933.0,66.0,1295.0,61.0,2174.0,1046.0,2.33,30.0,163.0,39.0,39.1,5642.0,3518.0,279000.0,1375.0,983.0,0.0,933.0,246.0,983.0,50.0,2174.0,342.0,1234.0,513.0,933.0,22.0,77.0,78.0,0.0,126.0,50.0,1731.0,67.0,0.0,17.0,0.0,64.0,32.0,3.0,0.0,40.0,16.0,33.0,9.0,51.0,18.0,16.0,32.0,46.0,34.0,28.0,50.0,0.0,10.0,78.0,9.0,64.0,48.0,13.0,22.0,0.0,5642.0,16.0,102.0,84.0,125.0,92.0,18.0,75.0,0.0,32.0,30.0,35.0,105.0,56.0,173.0,67.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,2064.0,484530021113,48453002111,48453,48453,48,453,002111,3,1500000US484530021113,484530021113,3,BG,3489557,74553,"POLYGON ((-97.694586 30.262516, -97.685772 30.265187, -97.68185799999999 30.265903, -97.678409 30.265343, -97.672478 30.264005, -97.663231 30.26204, -97.66246699999999 30.26268, -97.66104399999999 30.26231, -97.667389 30.257461, -97.670239 30.255775, -97.67190000000001 30.254392, -97.67209899999999 30.252496, -97.675618 30.249395, -97.68015899999999 30.247447, -97.680162 30.246687, -97.68254499999999 30.246071, -97.68374399999999 30.245919, -97.689218 30.245195, -97.69028899999999 30.24579, -97.691059 30.249453, -97.689993 30.250031, -97.683267 30.251107, -97.67953999999999 30.253371, -97.688869 30.257497, -97.69386399999999 30.260094, -97.694586 30.262516))"
484530021121,25574.0,48,453,002112,1,1104.0,329.0,498.0,136.0,498.0,66.0,0.0,498.0,9.0,541.0,82.0,1104.0,681.0,2.22,26.0,101.0,56.0,31.0,5426.0,2187.0,245000.0,967.0,652.0,0.0,498.0,376.0,652.0,154.0,1104.0,449.0,459.0,207.0,498.0,7.0,120.0,0.0,0.0,43.0,24.0,720.0,26.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,21.0,10.0,40.0,10.0,31.0,24.0,54.0,39.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,19.0,31.0,34.0,0.0,47.0,5361.0,0.0,24.0,35.0,229.0,159.0,57.0,47.0,0.0,0.0,0.0,70.0,94.0,251.0,52.0,12.0,37.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,971.0,484530021121,48453002112,48453,48453,48,453,002112,1,1500000US484530021121,484530021121,1,BG,394365,0,"POLYGON ((-97.68992399999999 30.318411, -97.689475 30.319135, -97.68901099999999 30.320423, -97.68908399999999 30.321491, -97.68487599999999 30.321856, -97.68429399999999 30.32197, -97.682261 30.322595, -97.68373199999999 30.321167, -97.686111 30.317522, -97.685722 30.313737, -97.68612399999999 30.313056, -97.69159599999999 30.315649, -97.68992399999999 30.318411))"
484530021122,26485.0,48,453,002112,2,2489.0,565.0,797.0,129.0,797.0,325.0,0.0,797.0,45.0,1275.0,50.0,2489.0,1444.0,3.11,56.0,334.0,251.0,30.5,5426.0,2187.0,302100.0,1113.0,894.0,0.0,797.0,567.0,894.0,97.0,2489.0,829.0,1225.0,687.0,797.0,14.0,35.0,127.0,0.0,61.0,239.0,1591.0,21.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,1.0,1.0,61.0,47.0,29.0,99.0,114.0,66.0,11.0,9.0,22.0,0.0,2.0,0.0,277.0,22.0,33.0,8.0,4.0,13.0,0.0,5361.0,0.0,24.0,35.0,229.0,159.0,57.0,47.0,0.0,0.0,0.0,70.0,94.0,251.0,52.0,12.0,37.0,0.0,10.0,36.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,38.0,132.0,0.0,0.0,0.0,21.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2146.0,484530021122,48453002112,48453,48453,48,453,002112,2,1500000US484530021122,484530021122,2,BG,483560,0,"POLYGON ((-97.685722 30.313737, -97.686111 30.317522, -97.68373199999999 30.321167, -97.682261 30.322595, -97.680785 30.32309, -97.68050199999999 30.322786, -97.67918 30.321594, -97.679152 30.320242, -97.679621 30.319455, -97.68157599999999 30.316225, -97.680925 30.314755, -97.681737 30.313741, -97.68463299999999 30.312335, -97.68612399999999 30.313056, -97.685722 30.313737))"
484530021123,25208.0,48,453,002112,3,1833.0,404.0,596.0,62.0,596.0,158.0,0.0,596.0,43.0,912.0,64.0,1833.0,872.0,2.98,37.0,231.0,157.0,33.8,5426.0,2187.0,346800.0,1112.0,713.0,0.0,596.0,290.0,713.0,117.0,1777.0,480.0,848.0,490.0,596.0,0.0,61.0,62.0,0.0,77.0,138.0,1208.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,5.0,31.0,9.0,99.0,49.0,126.0,19.0,32.0,5.0,0.0,0.0,16.0,54.0,0.0,30.0,6.0,0.0,0.0,40.0,5361.0,0.0,24.0,35.0,229.0,159.0,57.0,47.0,0.0,0.0,0.0,70.0,94.0,251.0,52.0,12.0,37.0,0.0,10.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,1653.0,484530021123,48453002112,48453,48453,48,453,002112,3,1500000US484530021123,484530021123,3,BG,825530,0,"POLYGON ((-97.68639899999999 30.308796, -97.685356 30.311729, -97.68463299999999 30.312335, -97.681737 30.313741, -97.680925 30.314755, -97.67657 30.311942, -97.67102399999999 30.309093, -97.670766 30.308532, -97.673034 30.307985, -97.679542 30.307322, -97.68131299999999 30.304584, -97.685518 30.306571, -97.68639899999999 30.308796))"
