index,B27001_011E,state,county,tract,block group,B19001_017E,B16004_067E,B25002_001E,B27001_033E,B25024_001E,B01001_046E,B15003_015E,B15003_014E,B01001_001E,B25003_001E,B03002_005E,B15003_011E,B16004_051E,B16004_012E,B01001_023E,B19055_002E,B27001_001E,B17021_002E,C24010_055E,B25044_003E,B25003_003E,B01001_027E,B15003_008E,B25064_001E,B27001_008E,C24010_032E,B27001_048E,B15003_016E,B01001_024E,B01001_049E,C24010_001E,B16004_034E,B16004_039E,B27001_057E,B16004_052E,B25024_010E,B15003_010E,B11005_005E,B01001_020E,B16004_062E,B16004_044E,C24010_019E,B01002_001E,B15003_001E,B25044_001E,B25077_001E,B27001_045E,B27001_042E,B01001_003E,B27001_026E,B15003_003E,B01001_025E,B27001_036E,B16004_008E,B16004_040E,B16004_007E,B15003_004E,B15003_002E,B25010_001E,B15003_013E,B11001_006E,B16004_035E,B01001_047E,B23025_003E,B16004_023E,B16004_018E,B16004_029E,B27001_051E,B11001_001E,B27001_023E,B16004_066E,B16004_030E,B01001_045E,B27001_014E,B01001_022E,B01001_044E,B03002_004E,B16004_001E,B15003_007E,B19055_001E,B11005_003E,B27001_017E,B16004_022E,B27001_005E,B03002_012E,B15003_009E,B27001_039E,B03002_001E,B27001_029E,B03002_006E,B16004_056E,B16004_013E,B19001_001E,B15003_005E,B25044_010E,B17021_001E,B27001_020E,B16004_061E,B19301_001E,C24010_038E,B23025_005E,B16004_045E,B01001_048E,B01001_021E,B15003_006E,B15003_012E,B27001_054E,C24010_068E,B16004_057E,B25002_003E,B16004_017E,B01001_026E,bg_fips,tract_fips,country_fips,county_fips,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,AFFGEOID,GEOID,NAME,LSAD,ALAND,AWATER,geometry
484530023123,244.0,48,453,002312,3,17.0,0.0,1141.0,79.0,1141.0,28.0,113.0,66.0,4001.0,1061.0,0.0,57.0,68.0,0.0,0.0,79.0,8667.0,1438.0,158.0,0.0,762.0,291.0,26.0,1000.0,52.0,212.0,203.0,31.0,0.0,14.0,1744.0,0.0,0.0,0.0,0.0,177.0,111.0,280.0,44.0,0.0,0.0,349.0,27.3,2238.0,1061.0,113429.21487603306,321.0,176.0,275.0,101.0,0.0,9.0,65.0,69.0,0.0,94.0,0.0,77.0,3.74,119.0,334.0,0.0,10.0,1962.0,0.0,0.0,425.0,36.0,1061.0,29.0,0.0,227.0,32.0,347.0,11.0,30.0,295.0,3435.0,32.0,1061.0,548.0,295.0,0.0,0.0,2882.0,0.0,209.0,4001.0,0.0,57.0,0.0,0.0,1061.0,0.0,44.0,3963.0,50.0,0.0,18892.0,563.0,218.0,0.0,5.0,38.0,0.0,52.0,0.0,0.0,0.0,80.0,0.0,1842.0,484530023123,48453002312,48453,48453,48,453,002312,3,1500000US484530023123,484530023123,3,BG,2829270,0,"POLYGON ((-97.712177 30.212402, -97.710213 30.214975, -97.706699 30.220266, -97.70616799999999 30.220673, -97.70346699999999 30.224872, -97.702895 30.224696, -97.701179 30.223971, -97.698334 30.222709, -97.696809 30.222029, -97.689528 30.228567, -97.688925 30.230892, -97.692021 30.232223, -97.691338 30.233297, -97.690406 30.234371, -97.689742 30.237881, -97.68955899999999 30.238853, -97.68832499999999 30.239734, -97.686173 30.236648, -97.683413 30.231671, -97.68310099999999 30.229361, -97.68328799999999 30.22229, -97.690479 30.218365, -97.690575 30.218332, -97.70965199999999 30.212485, -97.71087299999999 30.21235, -97.71230199999999 30.21232, -97.712177 30.212402))"
484530023131,76.0,48,453,002313,1,23.0,0.0,1203.0,19.0,1203.0,0.0,18.0,16.0,1891.0,1115.0,27.0,0.0,0.0,0.0,0.0,80.0,4388.0,328.0,170.0,0.0,975.0,28.0,17.0,971.0,34.0,56.0,69.0,1.0,0.0,0.0,1401.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,0.0,0.0,0.0,79.0,30.3,1377.0,1115.0,252100.0,59.0,240.0,79.0,0.0,0.0,0.0,30.0,0.0,0.0,37.0,0.0,19.0,1.69,21.0,141.0,0.0,16.0,1445.0,0.0,0.0,36.0,12.0,1115.0,46.0,0.0,79.0,27.0,320.0,17.0,5.0,187.0,1784.0,19.0,1115.0,142.0,35.0,0.0,41.0,809.0,0.0,164.0,1891.0,0.0,28.0,0.0,0.0,1115.0,0.0,126.0,1891.0,106.0,0.0,29247.0,529.0,44.0,0.0,0.0,22.0,0.0,33.0,0.0,0.0,0.0,88.0,0.0,860.0,484530023131,48453002313,48453,48453,48,453,002313,1,1500000US484530023131,484530023131,1,BG,1805585,0,"POLYGON ((-97.73184999999999 30.21956, -97.731763 30.220598, -97.731706 30.221277, -97.72777599999999 30.227462, -97.72713 30.227191, -97.72693599999999 30.227109, -97.72588599999999 30.226624, -97.724295 30.225656, -97.72291199999999 30.224195, -97.72047999999999 30.220158, -97.719931 30.219726, -97.71039399999999 30.2151, -97.710213 30.214975, -97.712177 30.212402, -97.71230199999999 30.21232, -97.71639599999999 30.213057, -97.72795499999999 30.214325, -97.73463 30.215287, -97.73184999999999 30.21956))"
484530023132,76.0,48,453,002313,2,18.0,0.0,1009.0,19.0,1009.0,0.0,0.0,35.0,2497.0,953.0,0.0,0.0,0.0,0.0,0.0,41.0,4388.0,643.0,200.0,5.0,862.0,101.0,38.0,985.0,34.0,48.0,69.0,14.0,0.0,0.0,1265.0,0.0,0.0,0.0,0.0,22.0,53.0,219.0,10.0,0.0,0.0,88.0,29.3,1436.0,953.0,201400.0,59.0,240.0,116.0,0.0,0.0,0.0,30.0,0.0,0.0,56.0,0.0,40.0,2.62,71.0,182.0,0.0,7.0,1359.0,0.0,0.0,181.0,12.0,953.0,46.0,0.0,185.0,0.0,320.0,0.0,15.0,551.0,2280.0,32.0,953.0,365.0,35.0,0.0,41.0,1325.0,14.0,164.0,2497.0,0.0,51.0,0.0,0.0,953.0,0.0,143.0,2497.0,106.0,0.0,17862.0,609.0,94.0,0.0,0.0,22.0,0.0,26.0,0.0,0.0,0.0,56.0,0.0,1350.0,484530023132,48453002313,48453,48453,48,453,002313,2,1500000US484530023132,484530023132,2,BG,626703,0,"POLYGON ((-97.73600399999999 30.231656, -97.733695 30.230916, -97.73101799999999 30.229751, -97.72900899999999 30.22812, -97.72777599999999 30.227462, -97.731706 30.221277, -97.731763 30.220598, -97.73184999999999 30.21956, -97.73463 30.215287, -97.734911 30.215326, -97.73513699999999 30.215263, -97.73377599999999 30.217565, -97.733744 30.219944, -97.73436599999999 30.221309, -97.734804 30.224093, -97.735388 30.227788, -97.73600399999999 30.231656))"
484530023141,130.0,48,453,002314,1,0.0,0.0,276.0,14.0,276.0,22.0,0.0,0.0,695.0,276.0,0.0,0.0,0.0,0.0,0.0,16.0,5112.0,336.0,94.0,0.0,276.0,60.0,0.0,1099.0,0.0,37.0,47.0,47.0,0.0,0.0,401.0,0.0,0.0,0.0,22.0,0.0,0.0,74.0,0.0,0.0,0.0,53.0,27.7,433.0,276.0,170678.1851851852,44.0,257.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,2.52,0.0,72.0,0.0,0.0,411.0,0.0,0.0,26.0,0.0,276.0,29.0,0.0,48.0,0.0,470.0,0.0,0.0,104.0,613.0,0.0,276.0,74.0,27.0,0.0,0.0,516.0,0.0,216.0,695.0,0.0,0.0,0.0,0.0,276.0,0.0,25.0,695.0,142.0,0.0,19033.0,173.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,425.0,484530023141,48453002314,48453,48453,48,453,002314,1,1500000US484530023141,484530023141,1,BG,142564,0,"POLYGON ((-97.72777599999999 30.227462, -97.724406 30.232833, -97.72350899999999 30.233664, -97.72257499999999 30.233916, -97.721097 30.232907, -97.72339599999999 30.230242, -97.72515899999999 30.229418, -97.72670199999999 30.227463, -97.72713 30.227191, -97.72777599999999 30.227462))"
484530023142,130.0,48,453,002314,2,15.0,0.0,948.0,14.0,948.0,35.0,3.0,0.0,1341.0,753.0,0.0,0.0,0.0,0.0,0.0,34.0,5112.0,132.0,230.0,0.0,658.0,34.0,0.0,1091.0,0.0,15.0,47.0,0.0,0.0,0.0,1143.0,0.0,0.0,0.0,22.0,0.0,64.0,0.0,0.0,0.0,3.0,45.0,29.6,1070.0,753.0,291700.0,44.0,257.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.76,0.0,77.0,0.0,0.0,1159.0,0.0,0.0,15.0,0.0,753.0,29.0,0.0,40.0,0.0,470.0,12.0,0.0,67.0,1306.0,0.0,753.0,15.0,27.0,0.0,0.0,411.0,0.0,216.0,1341.0,0.0,27.0,0.0,0.0,753.0,0.0,39.0,1340.0,142.0,0.0,36944.0,594.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.0,0.0,714.0,484530023142,48453002314,48453,48453,48,453,002314,2,1500000US484530023142,484530023142,2,BG,2018978,0,"POLYGON ((-97.724295 30.225656, -97.72242799999999 30.226614, -97.72179899999999 30.227143, -97.72131299999999 30.226817, -97.72060499999999 30.225892, -97.719886 30.225877, -97.719399 30.226167, -97.719117 30.227218, -97.719263 30.228455, -97.71903499999999 30.229114, -97.71921399999999 30.229689, -97.720024 30.230155, -97.72111 30.23055, -97.720422 30.232319, -97.720377 30.232449, -97.71728299999999 30.231642, -97.713551 30.230069, -97.708997 30.22759, -97.70783899999999 30.227067, -97.706216 30.226277, -97.704831 30.225611, -97.703958 30.225198, -97.70339199999999 30.22499, -97.70346699999999 30.224872, -97.70616799999999 30.220673, -97.706699 30.220266, -97.710213 30.214975, -97.71039399999999 30.2151, -97.719931 30.219726, -97.72047999999999 30.220158, -97.72291199999999 30.224195, -97.724295 30.225656))"
484530023143,130.0,48,453,002314,3,0.0,0.0,564.0,14.0,564.0,0.0,0.0,29.0,974.0,457.0,0.0,0.0,0.0,0.0,0.0,80.0,5112.0,48.0,62.0,0.0,457.0,49.0,0.0,1017.0,0.0,0.0,47.0,161.0,0.0,0.0,607.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,136.0,26.9,652.0,457.0,292104.4210526316,44.0,257.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,2.13,0.0,51.0,0.0,0.0,690.0,0.0,0.0,26.0,0.0,457.0,29.0,0.0,15.0,0.0,470.0,65.0,0.0,255.0,925.0,0.0,457.0,93.0,27.0,0.0,0.0,184.0,0.0,216.0,974.0,0.0,90.0,0.0,0.0,457.0,0.0,22.0,974.0,142.0,0.0,24507.0,217.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,0.0,492.0,484530023143,48453002314,48453,48453,48,453,002314,3,1500000US484530023143,484530023143,3,BG,100110,0,"POLYGON ((-97.72158399999999 30.227625, -97.721502 30.228058, -97.72148299999999 30.229096, -97.721373 30.22982, -97.72111 30.23055, -97.720024 30.230155, -97.71921399999999 30.229689, -97.71903499999999 30.229114, -97.719263 30.228455, -97.719117 30.227218, -97.719399 30.226167, -97.719886 30.225877, -97.72060499999999 30.225892, -97.72131299999999 30.226817, -97.72179899999999 30.227143, -97.72158399999999 30.227625))"
484530023144,130.0,48,453,002314,4,27.0,0.0,786.0,14.0,786.0,0.0,27.0,0.0,2102.0,712.0,0.0,0.0,0.0,0.0,0.0,0.0,5112.0,728.0,173.0,0.0,712.0,87.0,0.0,1083.0,0.0,294.0,47.0,0.0,0.0,0.0,1338.0,49.0,0.0,0.0,0.0,0.0,27.0,202.0,0.0,0.0,0.0,200.0,25.3,1074.0,712.0,192856.42857142858,44.0,257.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.95,232.0,173.0,0.0,0.0,1394.0,0.0,0.0,33.0,0.0,712.0,29.0,0.0,287.0,0.0,470.0,0.0,0.0,377.0,1957.0,0.0,712.0,247.0,27.0,0.0,0.0,1350.0,0.0,216.0,2102.0,0.0,94.0,0.0,0.0,712.0,0.0,163.0,2102.0,142.0,0.0,19754.0,504.0,56.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,74.0,0.0,856.0,484530023144,48453002314,48453,48453,48,453,002314,4,1500000US484530023144,484530023144,4,BG,219967,0,"POLYGON ((-97.72713 30.227191, -97.72670199999999 30.227463, -97.72515899999999 30.229418, -97.72339599999999 30.230242, -97.721097 30.232907, -97.720377 30.232449, -97.720422 30.232319, -97.72111 30.23055, -97.721373 30.22982, -97.72148299999999 30.229096, -97.721502 30.228058, -97.72158399999999 30.227625, -97.72179899999999 30.227143, -97.72242799999999 30.226614, -97.724295 30.225656, -97.72588599999999 30.226624, -97.72693599999999 30.227109, -97.72713 30.227191))"
484530023151,106.0,48,453,002315,1,21.0,0.0,741.0,0.0,741.0,0.0,0.0,0.0,1349.0,603.0,0.0,49.0,6.0,0.0,0.0,87.0,3134.0,325.0,144.0,18.0,415.0,0.0,0.0,969.0,67.0,303.0,44.0,31.0,8.0,0.0,952.0,0.0,0.0,0.0,0.0,0.0,74.0,64.0,22.0,0.0,0.0,150.0,35.5,1007.0,603.0,258700.0,56.0,89.0,9.0,31.0,0.0,0.0,18.0,20.0,0.0,0.0,0.0,32.0,2.24,37.0,75.0,0.0,10.0,976.0,0.0,0.0,172.0,29.0,603.0,0.0,0.0,285.0,11.0,260.0,0.0,21.0,9.0,1340.0,41.0,603.0,121.0,104.0,0.0,21.0,921.0,0.0,94.0,1349.0,0.0,0.0,0.0,0.0,603.0,0.0,32.0,1349.0,177.0,0.0,30232.0,219.0,24.0,0.0,6.0,0.0,0.0,35.0,0.0,0.0,0.0,138.0,0.0,469.0,484530023151,48453002315,48453,48453,48,453,002315,1,1500000US484530023151,484530023151,1,BG,303860,0,"POLYGON ((-97.73688799999999 30.232315, -97.73294799999999 30.238195, -97.73073099999999 30.237368, -97.728493 30.235959, -97.731792 30.233746, -97.733695 30.230916, -97.73600399999999 30.231656, -97.73688799999999 30.232315))"
484530023152,106.0,48,453,002315,2,0.0,0.0,937.0,0.0,937.0,0.0,25.0,0.0,1785.0,825.0,0.0,52.0,0.0,0.0,0.0,8.0,3134.0,289.0,119.0,0.0,817.0,38.0,66.0,989.0,67.0,128.0,44.0,18.0,0.0,0.0,1240.0,8.0,0.0,0.0,31.0,29.0,102.0,85.0,39.0,0.0,0.0,251.0,28.0,1209.0,825.0,213888.61111111112,56.0,89.0,76.0,31.0,0.0,0.0,18.0,0.0,0.0,28.0,0.0,67.0,2.16,11.0,47.0,0.0,0.0,1295.0,0.0,0.0,158.0,29.0,825.0,0.0,0.0,164.0,0.0,260.0,0.0,0.0,54.0,1671.0,0.0,825.0,173.0,104.0,0.0,21.0,1123.0,20.0,94.0,1785.0,0.0,26.0,0.0,0.0,825.0,0.0,66.0,1785.0,177.0,0.0,19721.0,456.0,55.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,112.0,0.0,750.0,484530023152,48453002315,48453,48453,48,453,002315,2,1500000US484530023152,484530023152,2,BG,173895,0,"POLYGON ((-97.731792 30.233746, -97.728493 30.235959, -97.72732599999999 30.23541, -97.729936 30.231379, -97.73101799999999 30.229751, -97.733695 30.230916, -97.731792 30.233746))"
484530023161,137.0,48,453,002316,1,0.0,0.0,993.0,0.0,993.0,0.0,0.0,18.0,1743.0,862.0,0.0,0.0,0.0,0.0,0.0,8.0,4944.0,414.0,193.0,0.0,862.0,0.0,0.0,972.0,59.0,143.0,44.0,43.0,0.0,0.0,1223.0,0.0,0.0,0.0,0.0,0.0,182.0,106.0,0.0,0.0,11.0,204.0,30.7,1281.0,862.0,276973.14473684214,128.0,272.0,159.0,0.0,0.0,0.0,123.0,0.0,0.0,0.0,0.0,187.0,2.02,72.0,75.0,0.0,0.0,1239.0,0.0,0.0,221.0,38.0,862.0,105.0,0.0,204.0,0.0,505.0,0.0,0.0,102.0,1584.0,0.0,862.0,192.0,195.0,0.0,0.0,1214.0,0.0,162.0,1743.0,0.0,10.0,0.0,0.0,862.0,0.0,175.0,1743.0,180.0,0.0,21788.0,427.0,16.0,0.0,0.0,0.0,0.0,53.0,10.0,0.0,0.0,131.0,0.0,693.0,484530023161,48453002316,48453,48453,48,453,002316,1,1500000US484530023161,484530023161,1,BG,321567,0,"POLYGON ((-97.73294799999999 30.238195, -97.729856 30.243083, -97.729287 30.243206, -97.72607499999999 30.238985, -97.72560899999999 30.237534, -97.726207 30.237175, -97.72732599999999 30.23541, -97.728493 30.235959, -97.73073099999999 30.237368, -97.73294799999999 30.238195))"
484530023162,137.0,48,453,002316,2,8.0,0.0,845.0,0.0,845.0,0.0,27.0,59.0,1799.0,760.0,0.0,0.0,35.0,0.0,0.0,42.0,4944.0,764.0,205.0,0.0,760.0,82.0,38.0,999.0,59.0,119.0,44.0,12.0,0.0,0.0,1006.0,0.0,0.0,0.0,0.0,0.0,34.0,190.0,12.0,0.0,20.0,150.0,27.1,1014.0,760.0,213461.26923076922,128.0,272.0,64.0,0.0,0.0,0.0,123.0,0.0,0.0,43.0,0.0,0.0,2.37,21.0,152.0,0.0,0.0,1104.0,0.0,0.0,43.0,38.0,760.0,105.0,0.0,73.0,0.0,505.0,0.0,10.0,166.0,1653.0,25.0,760.0,229.0,195.0,0.0,0.0,926.0,0.0,162.0,1799.0,0.0,71.0,0.0,0.0,760.0,0.0,160.0,1783.0,180.0,0.0,21352.0,364.0,98.0,0.0,25.0,0.0,0.0,0.0,10.0,0.0,0.0,85.0,0.0,754.0,484530023162,48453002316,48453,48453,48,453,002316,2,1500000US484530023162,484530023162,2,BG,158051,0,"POLYGON ((-97.729936 30.231379, -97.72773699999999 30.230353, -97.72593499999999 30.233214, -97.724406 30.232833, -97.72777599999999 30.227462, -97.72900899999999 30.22812, -97.73101799999999 30.229751, -97.729936 30.231379))"
484530023163,137.0,48,453,002316,3,0.0,0.0,659.0,0.0,659.0,0.0,19.0,40.0,1402.0,563.0,0.0,0.0,0.0,0.0,0.0,46.0,4944.0,333.0,62.0,0.0,563.0,46.0,9.0,977.0,59.0,132.0,44.0,0.0,0.0,0.0,1082.0,0.0,21.0,0.0,0.0,0.0,45.0,90.0,0.0,0.0,0.0,173.0,28.3,937.0,563.0,224999.5,128.0,272.0,60.0,0.0,0.0,0.0,123.0,20.0,27.0,0.0,0.0,0.0,2.49,44.0,36.0,0.0,0.0,1090.0,0.0,0.0,34.0,38.0,563.0,105.0,0.0,276.0,0.0,505.0,0.0,26.0,141.0,1296.0,0.0,563.0,107.0,195.0,0.0,0.0,758.0,45.0,162.0,1402.0,0.0,48.0,0.0,0.0,563.0,0.0,123.0,1391.0,180.0,0.0,23554.0,434.0,8.0,0.0,0.0,0.0,0.0,40.0,10.0,0.0,0.0,96.0,0.0,571.0,484530023163,48453002316,48453,48453,48,453,002316,3,1500000US484530023163,484530023163,3,BG,201915,0,"POLYGON ((-97.729936 30.231379, -97.72732599999999 30.23541, -97.726207 30.237175, -97.72560899999999 30.237534, -97.72481499999999 30.235519, -97.72350899999999 30.233664, -97.724406 30.232833, -97.72593499999999 30.233214, -97.72773699999999 30.230353, -97.729936 30.231379))"
484530023171,344.0,48,453,002317,1,0.0,0.0,1825.0,0.0,1825.0,15.0,17.0,17.0,4796.0,1532.0,0.0,10.0,10.0,0.0,0.0,102.0,5931.0,2432.0,528.0,34.0,1399.0,47.0,0.0,787.0,67.0,58.0,32.0,0.0,0.0,34.0,3163.0,0.0,0.0,0.0,0.0,36.0,62.0,56.0,0.0,0.0,0.0,519.0,23.0,1748.0,1532.0,163600.0,46.0,113.0,25.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,42.0,3.13,29.0,142.0,0.0,0.0,3367.0,0.0,0.0,173.0,0.0,1532.0,29.0,0.0,93.0,9.0,107.0,28.0,0.0,733.0,4724.0,53.0,1532.0,141.0,0.0,0.0,0.0,2197.0,0.0,729.0,4796.0,0.0,420.0,0.0,0.0,1532.0,0.0,81.0,4796.0,0.0,0.0,16003.0,1566.0,204.0,0.0,0.0,17.0,0.0,43.0,0.0,0.0,0.0,293.0,0.0,2574.0,484530023171,48453002317,48453,48453,48,453,002317,1,1500000US484530023171,484530023171,1,BG,2421949,107296,"POLYGON ((-97.71714999999999 30.234381, -97.715041 30.237563, -97.714736 30.239246, -97.70839099999999 30.248113, -97.705923 30.248765, -97.70057399999999 30.247757, -97.700036 30.247818, -97.69958099999999 30.246909, -97.69484899999999 30.245317, -97.693483 30.245414, -97.69127999999999 30.245176, -97.691081 30.243934, -97.692685 30.241739, -97.69731499999999 30.234587, -97.69788299999999 30.23485, -97.70140000000001 30.236477, -97.70213099999999 30.237208, -97.702838 30.236886, -97.703164 30.236621, -97.70491799999999 30.233928, -97.70571299999999 30.234875, -97.70945399999999 30.234566, -97.71078399999999 30.235084, -97.71263399999999 30.233911, -97.714727 30.235178, -97.71641 30.233025, -97.71714999999999 30.234381))"
484530023172,344.0,48,453,002317,2,0.0,0.0,378.0,0.0,378.0,0.0,0.0,0.0,1135.0,378.0,0.0,0.0,0.0,0.0,0.0,10.0,5931.0,838.0,26.0,0.0,378.0,0.0,0.0,826.0,67.0,0.0,32.0,0.0,0.0,0.0,766.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,21.9,145.0,378.0,188678.69811320756,46.0,113.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,11.0,0.0,0.0,798.0,0.0,0.0,0.0,0.0,378.0,29.0,0.0,0.0,0.0,107.0,0.0,0.0,270.0,1135.0,0.0,378.0,0.0,0.0,0.0,0.0,585.0,0.0,729.0,1135.0,0.0,64.0,0.0,0.0,378.0,0.0,10.0,1135.0,0.0,0.0,10619.0,307.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,490.0,484530023172,48453002317,48453,48453,48,453,002317,2,1500000US484530023172,484530023172,2,BG,715093,139858,"POLYGON ((-97.719551 30.238803, -97.71627099999999 30.243927, -97.71378999999999 30.24827, -97.713506 30.250432, -97.705281 30.250609, -97.70187799999999 30.250204, -97.700036 30.247818, -97.70057399999999 30.247757, -97.705923 30.248765, -97.70839099999999 30.248113, -97.714736 30.239246, -97.715041 30.237563, -97.716302 30.237281, -97.719551 30.238803))"
484530023181,412.0,48,453,002318,1,28.0,0.0,2852.0,26.0,2852.0,0.0,0.0,71.0,5960.0,2420.0,0.0,0.0,0.0,0.0,0.0,89.0,8671.0,2036.0,463.0,0.0,2182.0,26.0,0.0,840.0,68.0,36.0,29.0,0.0,0.0,0.0,4043.0,27.0,0.0,0.0,0.0,0.0,61.0,71.0,0.0,0.0,0.0,691.0,24.0,2596.0,2420.0,154000.0,129.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.46,0.0,71.0,0.0,0.0,4119.0,0.0,0.0,90.0,0.0,2420.0,43.0,0.0,33.0,0.0,359.0,0.0,91.0,802.0,5934.0,0.0,2420.0,168.0,199.0,0.0,0.0,2568.0,0.0,387.0,5960.0,0.0,846.0,0.0,0.0,2420.0,0.0,287.0,5960.0,36.0,0.0,19917.0,1440.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,432.0,0.0,2539.0,484530023181,48453002318,48453,48453,48,453,002318,1,1500000US484530023181,484530023181,1,BG,944211,0,"POLYGON ((-97.721965 30.235008, -97.719551 30.238803, -97.716302 30.237281, -97.715041 30.237563, -97.71714999999999 30.234381, -97.71641 30.233025, -97.714727 30.235178, -97.71263399999999 30.233911, -97.71078399999999 30.235084, -97.70945399999999 30.234566, -97.70571299999999 30.234875, -97.70491799999999 30.233928, -97.70503099999999 30.233752, -97.70598299999999 30.232217, -97.70638099999999 30.229444, -97.70783899999999 30.227067, -97.708997 30.22759, -97.713551 30.230069, -97.71728299999999 30.231642, -97.720377 30.232449, -97.721097 30.232907, -97.72257499999999 30.233916, -97.721965 30.235008))"
484530023182,412.0,48,453,002318,2,0.0,0.0,796.0,26.0,796.0,57.0,81.0,127.0,2711.0,796.0,0.0,0.0,0.0,0.0,0.0,234.0,8671.0,1389.0,206.0,0.0,459.0,25.0,0.0,1039.0,68.0,127.0,29.0,0.0,37.0,0.0,1214.0,0.0,0.0,0.0,0.0,0.0,31.0,188.0,0.0,0.0,0.0,68.0,32.3,1708.0,796.0,108400.0,129.0,153.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.41,0.0,221.0,0.0,31.0,1271.0,0.0,0.0,61.0,0.0,796.0,43.0,0.0,0.0,33.0,359.0,0.0,0.0,572.0,2492.0,98.0,796.0,320.0,199.0,0.0,0.0,1765.0,0.0,387.0,2711.0,0.0,0.0,0.0,0.0,796.0,0.0,57.0,2711.0,36.0,0.0,16425.0,494.0,57.0,0.0,0.0,0.0,0.0,131.0,0.0,0.0,0.0,0.0,0.0,1071.0,484530023182,48453002318,48453,48453,48,453,002318,2,1500000US484530023182,484530023182,2,BG,681741,0,"POLYGON ((-97.70638099999999 30.229444, -97.70598299999999 30.232217, -97.70503099999999 30.233752, -97.70491799999999 30.233928, -97.703164 30.236621, -97.702838 30.236886, -97.70213099999999 30.237208, -97.70140000000001 30.236477, -97.69788299999999 30.23485, -97.69731499999999 30.234587, -97.70339199999999 30.22499, -97.703958 30.225198, -97.704831 30.225611, -97.706216 30.226277, -97.70783899999999 30.227067, -97.70638099999999 30.229444))"
484530024021,109.0,48,453,002402,1,17.0,0.0,420.0,32.0,420.0,24.0,11.0,0.0,993.0,420.0,0.0,0.0,0.0,0.0,24.0,84.0,8459.0,145.0,0.0,20.0,33.0,16.0,0.0,1177.6844660194174,0.0,37.0,0.0,0.0,0.0,0.0,602.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,34.0,0.0,0.0,43.0,39.9,754.0,420.0,253900.0,29.0,459.0,65.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,2.36,0.0,0.0,0.0,12.0,680.0,0.0,0.0,0.0,18.0,420.0,59.0,0.0,0.0,18.0,497.0,15.0,0.0,33.0,912.0,0.0,420.0,115.0,118.0,0.0,0.0,86.0,0.0,115.0,993.0,0.0,0.0,0.0,0.0,420.0,0.0,0.0,993.0,177.0,0.0,34708.0,215.0,78.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,405.0,484530024021,48453002402,48453,48453,48,453,002402,1,1500000US484530024021,484530024021,1,BG,620560,0,"POLYGON ((-97.77923899999999 30.211249, -97.778971 30.211929, -97.778154 30.211946, -97.777698 30.212051, -97.777282 30.212219, -97.77699899999999 30.21243, -97.776752 30.213069, -97.776659 30.213617, -97.776911 30.21406, -97.777226 30.214236, -97.778446 30.214806, -97.778818 30.215214, -97.778666 30.215535, -97.77811799999999 30.215551, -97.77754299999999 30.215453, -97.777092 30.215465, -97.77642499999999 30.21539, -97.772041 30.215204, -97.771575 30.213538, -97.77360499999999 30.210434, -97.77191999999999 30.210278, -97.774255 30.206188, -97.774756 30.204991, -97.781453 30.208523, -97.77923899999999 30.211249))"
