index,B19001_017E,state,county,tract,block group,B25064_001E,B23025_005E,B27001_054E,B01001_027E,B15003_011E,B01001_021E,B25044_001E,B25024_001E,B03002_004E,B25024_010E,B27001_048E,B15003_009E,B27001_029E,B27001_014E,B16004_012E,B01001_003E,B03002_001E,B16004_017E,B27001_005E,B19055_002E,B16004_066E,B19301_001E,B16004_057E,B27001_020E,B01001_024E,B01001_048E,B27001_045E,B27001_026E,B01001_045E,B15003_014E,B25077_001E,B16004_067E,B16004_045E,B11005_005E,B16004_052E,B16004_040E,B03002_006E,B15003_015E,C24010_038E,B27001_036E,B16004_007E,B15003_004E,C24010_068E,B15003_006E,B16004_030E,B15003_005E,B01001_023E,B27001_001E,B25003_003E,B16004_029E,B03002_012E,B15003_013E,B17021_002E,B25002_003E,B25002_001E,B11001_006E,B25010_001E,C24010_032E,B03002_005E,B27001_011E,B01002_001E,B25044_003E,B16004_013E,B01001_025E,B19001_001E,B15003_001E,B16004_022E,B01001_020E,B16004_035E,B19055_001E,B25044_010E,B15003_002E,B01001_049E,B16004_001E,B27001_023E,B16004_018E,B15003_010E,B16004_023E,C24010_055E,B16004_061E,B01001_001E,B11005_003E,B27001_039E,B27001_017E,B16004_056E,B01001_046E,B16004_008E,B27001_033E,B15003_003E,B01001_044E,B16004_044E,B01001_026E,B01001_022E,B15003_012E,B11001_001E,B15003_008E,B27001_042E,B16004_051E,B25003_001E,B27001_008E,C24010_001E,B27001_051E,B27001_057E,B16004_039E,B16004_034E,B17021_001E,B15003_016E,B15003_007E,B01001_047E,B16004_062E,C24010_019E,B23025_003E,bg_fips,tract_fips,country_fips,county_fips,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,AFFGEOID,GEOID,NAME,NAMELSAD,LSAD,ALAND,AWATER,geometry
484530370001,344.0,48,453,037000,1,2250.0,17.0,0.0,44.0,0.0,47.0,1132.0,1236.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,116.0,2218.0,0.0,0.0,320.0,0.0,73759.0,0.0,25.0,40.0,79.0,0.0,0.0,51.0,0.0,494700.0,0.0,0.0,32.0,0.0,0.0,41.0,0.0,326.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,5600.0,324.0,0.0,239.0,0.0,16.0,104.0,1236.0,94.0,1.96,0.0,17.0,0.0,41.5,9.0,0.0,92.0,1132.0,1790.0,0.0,0.0,0.0,1132.0,21.0,0.0,32.0,2058.0,0.0,0.0,0.0,0.0,7.0,0.0,2218.0,231.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,38.0,0.0,1024.0,31.0,0.0,1132.0,0.0,0.0,0.0,1132.0,0.0,1035.0,0.0,0.0,0.0,0.0,2218.0,16.0,0.0,0.0,0.0,29.0,1052.0,484530370001,48453037000,48453,48453,48,453,037000,1,1500000US484530370001,484530370001,1,Block Group 1,BG,5544748,8,"POLYGON ((-98.00654299999999 30.325771, -98.001867 30.326331, -97.99855599999999 30.327866, -97.997587 30.329027, -97.998181 30.330441, -97.997855 30.330719, -97.997668 30.330488, -97.99722199999999 30.330176, -97.994523 30.330943, -97.99169000000001 30.33119, -97.990897 30.330986, -97.99045700000001 30.331115, -97.988938 30.332144, -97.986845 30.332638, -97.979268 30.333015, -97.97694300000001 30.334825, -97.976246 30.334994, -97.972876 30.335504, -97.970606 30.336164, -97.970287 30.337341, -97.97037400000001 30.338798, -97.969747 30.338805, -97.969706 30.336441, -97.96702999999999 30.330578, -97.96558899999999 30.329188, -97.964349 30.327575, -97.964151 30.327321, -97.96554999999999 30.325285, -97.97145999999999 30.320983, -97.97234 30.31999, -97.97480400000001 30.323449, -97.975821 30.323757, -97.97876599999999 30.320283, -97.979991 30.316764, -97.992339 30.318059, -97.99453800000001 30.318228, -98.002167 30.317587, -98.004003 30.318102, -98.012109 30.323939, -98.00654299999999 30.325771))"
484530370002,339.0,48,453,037000,2,1718.0,0.0,0.0,49.0,0.0,0.0,1391.0,1477.0,47.0,14.0,46.0,0.0,0.0,0.0,0.0,71.0,3382.0,0.0,0.0,127.0,0.0,65505.0,0.0,25.0,16.0,20.0,0.0,0.0,34.0,0.0,540400.0,0.0,0.0,203.0,0.0,0.0,900.0,0.0,933.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5600.0,630.0,0.0,310.0,14.0,300.0,86.0,1477.0,216.0,2.43,41.0,0.0,0.0,37.8,0.0,0.0,55.0,1391.0,2338.0,0.0,32.0,0.0,1391.0,0.0,0.0,0.0,3262.0,0.0,0.0,0.0,0.0,76.0,32.0,3382.0,714.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,18.0,0.0,1687.0,16.0,0.0,1391.0,0.0,0.0,0.0,1391.0,0.0,1813.0,0.0,0.0,0.0,0.0,3382.0,0.0,0.0,56.0,0.0,17.0,1813.0,484530370002,48453037000,48453,48453,48,453,037000,2,1500000US484530370002,484530370002,2,Block Group 2,BG,4149760,0,"POLYGON ((-97.97876599999999 30.320283, -97.975821 30.323757, -97.97480400000001 30.323449, -97.97234 30.31999, -97.97145999999999 30.320983, -97.96554999999999 30.325285, -97.964151 30.327321, -97.962261 30.326083, -97.95919000000001 30.325427, -97.957309 30.324243, -97.95525600000001 30.321628, -97.950423 30.318112, -97.94830899999999 30.313639, -97.946262 30.311406, -97.945358 30.308482, -97.956171 30.308084, -97.96538200000001 30.309963, -97.972354 30.311589, -97.972786 30.311807, -97.97845 30.316167, -97.979991 30.316764, -97.97876599999999 30.320283))"
484530371001,150.0,48,453,037100,1,1709.3706293706293,0.0,0.0,0.0,0.0,1.0,364.0,364.0,158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,912.0,0.0,0.0,116.0,0.0,81905.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,10.0,452900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2657.0,0.0,10.0,314.0,4.0,174.0,0.0,364.0,13.0,2.43,0.0,0.0,0.0,60.0,0.0,0.0,0.0,364.0,745.0,0.0,94.0,0.0,364.0,0.0,0.0,62.0,912.0,0.0,0.0,0.0,0.0,0.0,0.0,912.0,114.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,424.0,59.0,5.0,364.0,0.0,30.0,0.0,364.0,0.0,385.0,0.0,0.0,0.0,0.0,912.0,0.0,0.0,0.0,0.0,0.0,385.0,484530371001,48453037100,48453,48453,48,453,037100,1,1500000US484530371001,484530371001,1,Block Group 1,BG,480540,0,"POLYGON ((-97.86015399999999 30.168459, -97.85981099999999 30.169097, -97.85681099999999 30.168294, -97.854145 30.165941, -97.851612 30.169831, -97.850303 30.169494, -97.85027599999999 30.167773, -97.850661 30.164733, -97.852121 30.164291, -97.85217299999999 30.161875, -97.853926 30.161986, -97.854393 30.164011, -97.857026 30.163603, -97.860191 30.164126, -97.86015399999999 30.168459))"
484530371002,241.0,48,453,037100,2,1963.1007194244603,0.0,0.0,67.0,0.0,13.0,556.0,556.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,1745.0,0.0,0.0,199.0,0.0,63304.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,470200.0,0.0,0.0,0.0,0.0,0.0,111.0,0.0,331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,2657.0,18.0,0.0,253.0,0.0,18.0,0.0,556.0,0.0,3.14,40.0,0.0,0.0,40.8,0.0,0.0,0.0,556.0,1127.0,0.0,78.0,0.0,556.0,0.0,0.0,9.0,1650.0,0.0,0.0,0.0,0.0,58.0,0.0,1745.0,292.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,18.0,0.0,944.0,53.0,0.0,556.0,0.0,30.0,0.0,556.0,0.0,773.0,0.0,0.0,0.0,0.0,1745.0,9.0,0.0,0.0,0.0,0.0,773.0,484530371002,48453037100,48453,48453,48,453,037100,2,1500000US484530371002,484530371002,2,Block Group 2,BG,1323614,0,"POLYGON ((-97.862819 30.156237, -97.86133700000001 30.158042, -97.8601 30.158293, -97.859977 30.158841, -97.86007600000001 30.161558, -97.860159 30.16302, -97.860191 30.164126, -97.857026 30.163603, -97.854393 30.164011, -97.853926 30.161986, -97.85217299999999 30.161875, -97.85177899999999 30.160291, -97.851752 30.158949, -97.851797 30.156282, -97.852268 30.155177, -97.85351199999999 30.153881, -97.85689000000001 30.15267, -97.854857 30.148482, -97.85873599999999 30.147189, -97.859253 30.147468, -97.859424 30.149009, -97.86217600000001 30.150339, -97.862437 30.152415, -97.86268200000001 30.152788, -97.86318 30.153848, -97.862819 30.156237))"
484530372001,134.0,48,453,037200,1,1883.0,32.0,0.0,51.0,0.0,24.0,1213.0,1213.0,73.0,0.0,0.0,0.0,0.0,145.0,0.0,253.0,3297.0,0.0,28.0,150.0,0.0,44814.0,0.0,54.0,19.0,0.0,11.0,0.0,21.0,0.0,298000.0,0.0,0.0,110.0,0.0,0.0,15.0,0.0,1010.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,6197.0,236.0,0.0,1257.0,0.0,296.0,0.0,1213.0,82.0,2.71,71.0,0.0,0.0,31.1,0.0,0.0,0.0,1213.0,2006.0,0.0,16.0,0.0,1213.0,0.0,2.0,19.0,2993.0,0.0,0.0,0.0,0.0,0.0,7.0,3297.0,626.0,35.0,19.0,0.0,31.0,0.0,74.0,0.0,1.0,0.0,1669.0,23.0,0.0,1213.0,0.0,52.0,0.0,1213.0,0.0,1820.0,0.0,0.0,0.0,0.0,3297.0,0.0,0.0,0.0,0.0,0.0,1852.0,484530372001,48453037200,48453,48453,48,453,037200,1,1500000US484530372001,484530372001,1,Block Group 1,BG,1145137,0,"POLYGON ((-97.85689000000001 30.15267, -97.85351199999999 30.153881, -97.852268 30.155177, -97.851797 30.156282, -97.847312 30.155102, -97.847236 30.152548, -97.84611099999999 30.152561, -97.845879 30.152567, -97.845501 30.154046, -97.843198 30.154094, -97.84123200000001 30.152871, -97.837227 30.153675, -97.83664899999999 30.154783, -97.833279 30.154714, -97.83319899999999 30.149834, -97.838036 30.149628, -97.84257599999999 30.149532, -97.84611599999999 30.149475, -97.847103 30.149461, -97.848505 30.149429, -97.852056 30.149351, -97.854857 30.148482, -97.85689000000001 30.15267))"
484530372002,123.0,48,453,037200,2,1808.0,16.0,0.0,96.0,0.0,55.0,835.0,835.0,232.0,0.0,0.0,0.0,0.0,145.0,0.0,48.0,2546.0,0.0,28.0,225.0,0.0,43474.0,0.0,54.0,0.0,0.0,11.0,0.0,57.0,0.0,309500.0,0.0,0.0,96.0,0.0,0.0,32.0,0.0,741.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,6197.0,170.0,0.0,1173.0,0.0,323.0,0.0,835.0,129.0,3.05,62.0,0.0,0.0,36.6,4.0,0.0,0.0,835.0,1823.0,0.0,0.0,0.0,835.0,0.0,0.0,29.0,2402.0,0.0,0.0,0.0,0.0,49.0,0.0,2546.0,299.0,35.0,19.0,0.0,90.0,0.0,74.0,0.0,26.0,0.0,1285.0,27.0,0.0,835.0,0.0,52.0,4.0,835.0,0.0,1548.0,0.0,0.0,0.0,0.0,2546.0,0.0,4.0,21.0,0.0,76.0,1564.0,484530372002,48453037200,48453,48453,48,453,037200,2,1500000US484530372002,484530372002,2,Block Group 2,BG,1003036,0,"POLYGON ((-97.845989 30.158774, -97.845726 30.159364, -97.84559900000001 30.15987, -97.84510299999999 30.159896, -97.84298099999999 30.161742, -97.839748 30.160476, -97.837693 30.16081, -97.834245 30.162541, -97.833181 30.162703, -97.832004 30.162018, -97.83313800000001 30.160462, -97.833279 30.154714, -97.83664899999999 30.154783, -97.837227 30.153675, -97.84123200000001 30.152871, -97.843198 30.154094, -97.845501 30.154046, -97.845879 30.152567, -97.845989 30.158774))"
484530372003,6.0,48,453,037200,3,1849.6514084507041,0.0,0.0,0.0,0.0,14.0,184.0,184.0,0.0,0.0,0.0,0.0,0.0,145.0,0.0,0.0,376.0,0.0,28.0,78.0,0.0,69911.0,0.0,54.0,6.0,15.0,11.0,0.0,0.0,0.0,432600.0,0.0,0.0,15.0,0.0,0.0,131.0,0.0,67.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,6197.0,0.0,0.0,0.0,0.0,0.0,0.0,184.0,15.0,2.04,0.0,0.0,0.0,50.3,0.0,0.0,0.0,184.0,355.0,0.0,0.0,0.0,184.0,0.0,0.0,0.0,376.0,0.0,0.0,0.0,0.0,0.0,0.0,376.0,15.0,35.0,19.0,0.0,11.0,0.0,74.0,0.0,30.0,0.0,147.0,0.0,0.0,184.0,0.0,52.0,0.0,184.0,0.0,229.0,0.0,0.0,0.0,0.0,376.0,0.0,0.0,11.0,0.0,0.0,229.0,484530372003,48453037200,48453,48453,48,453,037200,3,1500000US484530372003,484530372003,3,Block Group 3,BG,833076,0,"POLYGON ((-97.852121 30.164291, -97.850661 30.164733, -97.85027599999999 30.167773, -97.850303 30.169494, -97.849745 30.16916, -97.846036 30.164346, -97.84298099999999 30.161742, -97.84510299999999 30.159896, -97.84559900000001 30.15987, -97.845726 30.159364, -97.845989 30.158774, -97.845879 30.152567, -97.84611099999999 30.152561, -97.847236 30.152548, -97.847312 30.155102, -97.851797 30.156282, -97.851752 30.158949, -97.85177899999999 30.160291, -97.85217299999999 30.161875, -97.852121 30.164291))"
484530373001,84.0,48,453,037300,1,1091.0,60.0,0.0,72.0,0.0,25.0,659.0,700.0,0.0,173.0,42.0,0.0,0.0,0.0,0.0,7.0,2033.0,0.0,61.0,243.0,0.0,39704.0,0.0,140.0,14.0,0.0,98.0,0.0,18.0,0.0,236600.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,375.0,75.0,0.0,0.0,0.0,0.0,102.0,0.0,58.0,3323.0,173.0,216.0,821.0,0.0,112.0,41.0,700.0,18.0,3.08,126.0,0.0,34.0,41.8,0.0,0.0,35.0,659.0,1373.0,0.0,0.0,0.0,659.0,0.0,0.0,63.0,1954.0,107.0,0.0,102.0,0.0,29.0,0.0,2033.0,270.0,0.0,109.0,0.0,69.0,0.0,64.0,0.0,0.0,0.0,1084.0,24.0,0.0,659.0,0.0,185.0,0.0,659.0,61.0,801.0,0.0,0.0,0.0,0.0,1958.0,0.0,56.0,13.0,0.0,55.0,861.0,484530373001,48453037300,48453,48453,48,453,037300,1,1500000US484530373001,484530373001,1,Block Group 1,BG,5311233,961703,"POLYGON ((-98.007654 30.450296, -98.00593499999999 30.45037, -98.005247 30.452032, -98.000276 30.455893, -97.999396 30.457061, -97.99874 30.458789, -97.998772 30.4619, -97.99912399999999 30.464229, -98.000638 30.467365, -98.003027 30.473905, -98.002695 30.474297, -97.99816800000001 30.479666, -97.997621 30.481155, -97.99722300000001 30.481732, -97.993499 30.482375, -97.992442 30.481554, -97.993573 30.479719, -97.989739 30.477433, -97.986356 30.476416, -97.98172099999999 30.475676, -97.97727399999999 30.476296, -97.974722 30.476181, -97.974464 30.474147, -97.97642 30.472864, -97.977608 30.467898, -97.977234 30.465737, -97.977504 30.465215, -97.97932400000001 30.463739, -97.97971200000001 30.463029, -97.97936300000001 30.459632, -97.980598 30.457893, -97.979793 30.454943, -97.983028 30.453424, -97.98566700000001 30.453245, -97.99255100000001 30.456523, -97.99374 30.456616, -97.99522 30.454263, -97.995097 30.453285, -97.99773 30.450599, -97.99899600000001 30.449977, -98.000006 30.44772, -98.000862 30.448041, -98.00223699999999 30.44618, -98.00421799999999 30.445795, -98.005118 30.445585, -98.005864 30.447681, -98.009424 30.449814, -98.007654 30.450296))"
484530373002,22.0,48,453,037300,2,862.1923076923077,74.0,0.0,0.0,0.0,22.0,564.0,564.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,1290.0,0.0,61.0,242.0,0.0,45695.0,0.0,140.0,25.0,46.0,98.0,0.0,22.0,15.0,270500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,3323.0,63.0,75.0,209.0,0.0,0.0,0.0,564.0,43.0,2.29,101.0,0.0,34.0,48.9,0.0,0.0,15.0,564.0,1073.0,0.0,0.0,0.0,564.0,0.0,0.0,0.0,1290.0,107.0,0.0,0.0,0.0,36.0,0.0,1290.0,101.0,0.0,109.0,0.0,15.0,0.0,64.0,0.0,52.0,0.0,537.0,44.0,0.0,564.0,0.0,185.0,0.0,564.0,61.0,662.0,0.0,0.0,0.0,0.0,1290.0,0.0,0.0,33.0,0.0,85.0,736.0,484530373002,48453037300,48453,48453,48,453,037300,2,1500000US484530373002,484530373002,2,Block Group 2,BG,4101765,0,"POLYGON ((-98.00421799999999 30.445795, -98.00223699999999 30.44618, -98.000862 30.448041, -98.000006 30.44772, -97.99899600000001 30.449977, -97.99773 30.450599, -97.995097 30.453285, -97.99522 30.454263, -97.99374 30.456616, -97.99255100000001 30.456523, -97.98566700000001 30.453245, -97.983028 30.453424, -97.979793 30.454943, -97.978847 30.450735, -97.979193 30.44952, -97.980737 30.446963, -97.98070800000001 30.446463, -97.97977400000001 30.444248, -97.979786 30.436593, -97.978572 30.434541, -97.97736500000001 30.432767, -97.97807299999999 30.432587, -97.978436 30.432673, -97.98168200000001 30.433665, -97.98232 30.433896, -97.983133 30.434937, -97.984314 30.435469, -97.98537 30.435953, -97.987157 30.436144, -97.99044499999999 30.434826, -97.99269 30.434736, -97.99328300000001 30.435931, -97.99852799999999 30.439545, -98.003344 30.44161, -98.003148 30.442691, -98.00421799999999 30.445795))"
484530374001,0.0,48,453,037400,1,886.016393442623,49.0,0.0,0.0,56.0,72.0,302.0,371.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,0.0,597.0,0.0,0.0,224.0,0.0,43299.0,0.0,0.0,30.0,0.0,0.0,0.0,16.0,44.0,315900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,4234.0,29.0,0.0,40.0,0.0,29.0,69.0,371.0,60.0,1.98,33.0,0.0,0.0,67.7,0.0,0.0,15.0,302.0,597.0,0.0,16.0,0.0,302.0,0.0,0.0,0.0,597.0,0.0,0.0,0.0,0.0,0.0,0.0,597.0,0.0,0.0,33.0,0.0,124.0,0.0,16.0,0.0,20.0,0.0,313.0,15.0,0.0,302.0,0.0,0.0,0.0,302.0,0.0,275.0,101.0,0.0,0.0,0.0,597.0,0.0,0.0,53.0,0.0,76.0,324.0,484530374001,48453037400,48453,48453,48,453,037400,1,1500000US484530374001,484530374001,1,Block Group 1,BG,1597209,0,"POLYGON ((-98.015895 30.434524, -98.014889 30.437722, -98.01369200000001 30.438332, -98.01172800000001 30.439141, -98.00923899999999 30.437979, -98.00851900000001 30.438613, -98.007851 30.44237, -98.006676 30.444709, -98.005118 30.445585, -98.00421799999999 30.445795, -98.003148 30.442691, -98.003344 30.44161, -97.99852799999999 30.439545, -97.99328300000001 30.435931, -97.99269 30.434736, -97.995206 30.433772, -98.00188300000001 30.433067, -98.005369 30.433946, -98.00742099999999 30.433042, -98.013299 30.432849, -98.015416 30.431501, -98.015895 30.434524))"
484530374002,163.0,48,453,037400,2,617.8181818181819,0.0,0.0,32.0,0.0,0.0,1130.0,1317.0,126.0,14.0,93.0,0.0,0.0,0.0,0.0,74.0,2230.0,0.0,0.0,478.0,0.0,59536.0,0.0,0.0,60.0,131.0,0.0,0.0,26.0,0.0,344300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,401.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,4234.0,255.0,0.0,272.0,0.0,152.0,187.0,1317.0,14.0,1.97,16.0,0.0,0.0,59.5,0.0,0.0,164.0,1130.0,1887.0,0.0,101.0,0.0,1130.0,137.0,0.0,69.0,2124.0,0.0,0.0,0.0,0.0,16.0,0.0,2230.0,154.0,0.0,33.0,0.0,63.0,0.0,16.0,0.0,15.0,0.0,1053.0,78.0,0.0,1130.0,0.0,0.0,0.0,1130.0,0.0,810.0,101.0,0.0,0.0,0.0,2230.0,0.0,0.0,39.0,0.0,16.0,810.0,484530374002,48453037400,48453,48453,48,453,037400,2,1500000US484530374002,484530374002,2,Block Group 2,BG,6124426,1111543,"POLYGON ((-98.027103 30.420546, -98.02484 30.421518, -98.02574300000001 30.425325, -98.025226 30.426645, -98.021411 30.428596, -98.01745200000001 30.429565, -98.015416 30.431501, -98.013299 30.432849, -98.00742099999999 30.433042, -98.005369 30.433946, -98.00188300000001 30.433067, -97.995206 30.433772, -97.99269 30.434736, -97.99044499999999 30.434826, -97.987157 30.436144, -97.989189 30.432996, -97.98865000000001 30.431908, -97.989662 30.430123, -97.98797 30.429308, -97.987764 30.428828, -97.988056 30.425868, -97.98601499999999 30.422056, -97.986043 30.421816, -97.986357 30.421242, -97.985974 30.421208, -97.98557099999999 30.421383, -97.985907 30.420647, -97.985923 30.419991, -97.986013 30.419107, -97.98590799999999 30.419086, -97.988514 30.417818, -97.989884 30.414836, -97.993746 30.414494, -97.99374 30.414235, -97.996877 30.414107, -98.010594 30.414604, -98.01105200000001 30.414743, -98.017968 30.414899, -98.02942299999999 30.415763, -98.027103 30.420546))"
484530374003,53.0,48,453,037400,3,1100.0,38.0,0.0,17.0,0.0,33.0,648.0,803.0,0.0,66.0,93.0,0.0,0.0,0.0,0.0,73.0,1407.0,0.0,0.0,382.0,0.0,58707.0,0.0,0.0,15.0,0.0,0.0,0.0,15.0,0.0,301900.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,267.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,4234.0,64.0,0.0,0.0,0.0,16.0,155.0,803.0,0.0,2.17,0.0,0.0,0.0,54.3,0.0,0.0,0.0,648.0,1245.0,0.0,43.0,0.0,648.0,0.0,0.0,0.0,1317.0,0.0,0.0,0.0,0.0,0.0,0.0,1407.0,124.0,0.0,33.0,0.0,104.0,0.0,16.0,0.0,70.0,0.0,588.0,145.0,0.0,648.0,0.0,0.0,0.0,648.0,0.0,691.0,101.0,0.0,0.0,20.0,1407.0,0.0,0.0,0.0,0.0,14.0,729.0,484530374003,48453037400,48453,48453,48,453,037400,3,1500000US484530374003,484530374003,3,Block Group 3,BG,3092358,1030379,"POLYGON ((-98.03706200000001 30.420105, -98.035884 30.426014, -98.03464 30.428648, -98.031854 30.432239, -98.02887699999999 30.434846, -98.02594000000001 30.437637, -98.013716 30.447589, -98.01188999999999 30.44918, -98.010443 30.449551, -98.009424 30.449814, -98.005864 30.447681, -98.005118 30.445585, -98.006676 30.444709, -98.007851 30.44237, -98.00851900000001 30.438613, -98.00923899999999 30.437979, -98.01172800000001 30.439141, -98.01369200000001 30.438332, -98.014889 30.437722, -98.015895 30.434524, -98.015416 30.431501, -98.01745200000001 30.429565, -98.021411 30.428596, -98.025226 30.426645, -98.02574300000001 30.425325, -98.02484 30.421518, -98.027103 30.420546, -98.02942299999999 30.415763, -98.02949 30.415768, -98.03049799999999 30.415846, -98.03278899999999 30.416548, -98.033181 30.416668, -98.036666 30.418419, -98.03706200000001 30.420105))"
484530375001,102.0,48,453,037500,1,960.0,31.0,0.0,8.0,0.0,54.0,770.0,796.0,29.0,152.0,0.0,0.0,0.0,29.0,0.0,0.0,1675.0,0.0,0.0,314.0,0.0,48529.0,0.0,16.0,11.0,11.0,7.0,0.0,63.0,0.0,239300.0,0.0,0.0,55.0,0.0,0.0,14.0,0.0,351.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1675.0,122.0,23.0,401.0,41.0,305.0,26.0,796.0,57.0,2.18,101.0,0.0,8.0,52.5,0.0,0.0,7.0,770.0,1364.0,0.0,22.0,0.0,770.0,7.0,8.0,0.0,1667.0,44.0,0.0,0.0,0.0,25.0,0.0,1675.0,113.0,0.0,42.0,0.0,59.0,0.0,0.0,0.0,12.0,0.0,678.0,106.0,0.0,770.0,0.0,23.0,4.0,770.0,17.0,850.0,67.0,0.0,0.0,0.0,1656.0,4.0,0.0,1.0,0.0,12.0,881.0,484530375001,48453037500,48453,48453,48,453,037500,1,1500000US484530375001,484530375001,1,Block Group 1,BG,9990006,680206,"POLYGON ((-97.927262 30.489294, -97.924221 30.490676, -97.923681 30.491982, -97.924508 30.4951, -97.92315499999999 30.498038, -97.91959900000001 30.50286, -97.916416 30.503043, -97.913471 30.50545, -97.911677 30.51115, -97.909836 30.515362, -97.905809 30.517964, -97.903238 30.518649, -97.900406 30.519307, -97.900198 30.519377, -97.899242 30.5197, -97.898549 30.519902, -97.89823699999999 30.519945, -97.897756 30.519928, -97.896916 30.519683, -97.89389199999999 30.518473, -97.890075 30.517719, -97.88773399999999 30.515756, -97.886567 30.513582, -97.885003 30.5123, -97.885563 30.511464, -97.886634 30.508675, -97.88687400000001 30.508036, -97.887159 30.507393, -97.887249 30.507141, -97.888583 30.503443, -97.888593 30.499896, -97.890484 30.497365, -97.891604 30.494417, -97.89217600000001 30.493688, -97.897374 30.491108, -97.901605 30.490795, -97.9025 30.490208, -97.904121 30.487525, -97.90438899999999 30.485852, -97.90440599999999 30.484726, -97.904706 30.484106, -97.905956 30.482397, -97.906487 30.480906, -97.90710300000001 30.480244, -97.90875200000001 30.478939, -97.90884699999999 30.478691, -97.90916799999999 30.477851, -97.90959700000001 30.477026, -97.91032199999999 30.472758, -97.910521 30.470164, -97.91088499999999 30.469718, -97.91016 30.469289, -97.91071100000001 30.469228, -97.911417 30.46915, -97.911833 30.470158, -97.916417 30.475457, -97.91677300000001 30.476289, -97.91750399999999 30.479556, -97.919344 30.483613, -97.919048 30.485507, -97.919605 30.485948, -97.92386999999999 30.487707, -97.92451800000001 30.48937, -97.927262 30.489294))"
484530376001,102.0,48,453,037600,1,1703.0,47.0,0.0,8.0,0.0,32.0,614.0,857.0,34.0,0.0,22.0,0.0,0.0,11.0,0.0,32.0,1603.0,0.0,0.0,152.0,0.0,52192.0,0.0,25.0,12.0,8.0,20.0,15.0,53.0,0.0,354000.0,0.0,0.0,25.0,0.0,0.0,2.0,16.0,381.0,16.0,0.0,0.0,3.0,0.0,0.0,3.0,13.0,3708.0,82.0,17.0,175.0,0.0,47.0,243.0,857.0,35.0,2.61,24.0,0.0,0.0,46.1,8.0,0.0,6.0,614.0,1171.0,0.0,41.0,0.0,614.0,0.0,0.0,11.0,1563.0,36.0,0.0,0.0,0.0,70.0,0.0,1603.0,202.0,2.0,48.0,0.0,37.0,0.0,0.0,0.0,15.0,0.0,785.0,41.0,0.0,614.0,0.0,16.0,0.0,614.0,27.0,813.0,70.0,0.0,0.0,0.0,1603.0,10.0,0.0,10.0,0.0,11.0,860.0,484530376001,48453037600,48453,48453,48,453,037600,1,1500000US484530376001,484530376001,1,Block Group 1,BG,3375630,2865989,"POLYGON ((-98.01581 30.379688, -98.015394 30.380856, -98.014786 30.38212, -98.00424 30.3922, -98.001712 30.394674, -97.999415 30.395226, -97.98815 30.401738, -97.984711 30.397346, -97.98453499999999 30.395068, -97.982731 30.392923, -97.982978 30.392177, -97.986345 30.392933, -97.985123 30.391147, -97.98299299999999 30.389982, -97.983588 30.388627, -97.98483299999999 30.388057, -97.986941 30.38918, -97.98769299999999 30.389028, -97.98763099999999 30.388287, -97.987652 30.387124, -97.987526 30.386699, -97.98709599999999 30.386364, -97.985378 30.385656, -97.98584200000001 30.385384, -97.982769 30.384975, -97.98155300000001 30.384299, -97.989586 30.377469, -97.991495 30.37723, -97.99863499999999 30.374473, -97.998886 30.374445, -98.00336799999999 30.372991, -98.00739400000001 30.37188, -98.009106 30.37116, -98.011938 30.371368, -98.014849 30.374451, -98.01607300000001 30.376977, -98.01581 30.379688))"
