index,C24010_055E,state,county,tract,block group,B01001_025E,B01001_022E,B19001_017E,B23025_003E,B25010_001E,B19055_001E,B16004_061E,B01001_020E,B01001_024E,B01001_045E,B17021_001E,B16004_052E,B15003_010E,B03002_001E,B19055_002E,B15003_016E,B11005_003E,C24010_068E,B16004_030E,B03002_006E,B27001_045E,B25003_001E,B27001_036E,B01001_044E,B16004_007E,B01001_001E,B16004_044E,B27001_039E,B16004_051E,B16004_056E,B16004_062E,B11001_006E,B15003_014E,B16004_012E,B16004_022E,B27001_054E,B27001_017E,B16004_067E,B15003_003E,B01001_027E,B27001_023E,B16004_008E,B11001_001E,B27001_057E,B15003_001E,B15003_009E,B25003_003E,B03002_012E,B25002_001E,B27001_048E,B25044_010E,B27001_020E,B19001_001E,C24010_019E,C24010_032E,B01001_021E,B01001_003E,B15003_008E,B11005_005E,B16004_029E,B16004_034E,B16004_066E,B27001_026E,B27001_001E,B17021_002E,B23025_005E,B15003_005E,B16004_017E,B15003_013E,B25002_003E,B01001_023E,B19301_001E,B27001_008E,B27001_051E,B27001_033E,B27001_042E,B16004_045E,B25044_001E,B27001_005E,B01001_046E,B15003_007E,B27001_011E,B16004_013E,B15003_015E,B03002_005E,B15003_004E,B01001_026E,B01001_049E,B01002_001E,B16004_057E,B16004_023E,B25064_001E,B25024_001E,B16004_039E,B16004_035E,B01001_048E,B27001_029E,B15003_012E,B25077_001E,B25044_003E,B16004_040E,B16004_018E,B16004_001E,B01001_047E,B15003_011E,B27001_014E,C24010_038E,C24010_001E,B03002_004E,B25024_010E,B15003_006E,B15003_002E,bg_fips,tract_fips,country_fips,county_fips,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,AFFGEOID,GEOID,NAME,LSAD,ALAND,AWATER,geometry
484530017511,6.0,48,453,001751,1,0.0,8.0,37.0,276.0,2.25,303.0,0.0,19.0,4.0,4.0,681.0,0.0,0.0,681.0,126.0,11.0,84.0,0.0,0.0,23.0,5.0,303.0,4.0,17.0,0.0,681.0,0.0,7.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,4.0,0.0,0.0,303.0,0.0,517.0,0.0,62.0,35.0,335.0,8.0,25.0,5.0,303.0,28.0,0.0,0.0,29.0,0.0,6.0,0.0,14.0,0.0,0.0,2118.0,66.0,0.0,0.0,0.0,0.0,32.0,17.0,61215.0,0.0,16.0,0.0,0.0,0.0,303.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,383.0,21.0,42.8,9.0,0.0,,335.0,0.0,0.0,30.0,0.0,0.0,430700.0,5.0,0.0,0.0,648.0,31.0,0.0,13.0,106.0,276.0,8.0,0.0,0.0,0.0,484530017511,48453001751,48453,48453,48,453,001751,1,1500000US484530017511,484530017511,1,BG,601473,0,"POLYGON ((-97.76612299999999 30.360526, -97.76369099999999 30.364388, -97.763369 30.364746, -97.762389 30.363501, -97.75766299999999 30.361192, -97.75700499999999 30.360546, -97.75533 30.35942, -97.75400999999999 30.358923, -97.754358 30.358376, -97.75500000000001 30.356915, -97.75661699999999 30.355166, -97.76662399999999 30.359647, -97.76612299999999 30.360526))"
484530017512,14.0,48,453,001751,2,49.0,33.0,159.0,680.0,2.31,626.0,0.0,16.0,10.0,11.0,1445.0,0.0,0.0,1445.0,255.0,0.0,153.0,0.0,0.0,5.0,5.0,626.0,4.0,32.0,0.0,1445.0,0.0,7.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,26.0,0.0,0.0,626.0,0.0,1049.0,0.0,82.0,69.0,656.0,8.0,0.0,5.0,626.0,9.0,4.0,22.0,26.0,0.0,28.0,7.0,0.0,0.0,0.0,2118.0,20.0,38.0,0.0,0.0,0.0,30.0,50.0,63987.0,0.0,16.0,0.0,0.0,0.0,626.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,778.0,45.0,48.8,0.0,0.0,2333.0,656.0,0.0,0.0,56.0,0.0,0.0,451000.0,11.0,0.0,0.0,1393.0,28.0,0.0,13.0,331.0,642.0,203.0,0.0,0.0,0.0,484530017512,48453001751,48453,48453,48,453,001751,2,1500000US484530017512,484530017512,2,BG,931240,0,"POLYGON ((-97.763369 30.364746, -97.76069299999999 30.366603, -97.759897 30.367503, -97.757695 30.370538, -97.757223 30.371566, -97.75504199999999 30.370314, -97.75275999999999 30.367493, -97.750052 30.365833, -97.74926599999999 30.363837, -97.75054 30.363637, -97.753141 30.360158, -97.75400999999999 30.358923, -97.75533 30.35942, -97.75700499999999 30.360546, -97.75766299999999 30.361192, -97.762389 30.363501, -97.763369 30.364746))"
484530017521,66.0,48,453,001752,1,14.0,9.0,0.0,884.0,1.97,729.0,0.0,0.0,0.0,0.0,1433.0,0.0,0.0,1433.0,21.0,0.0,144.0,0.0,0.0,273.0,33.0,729.0,0.0,0.0,0.0,1433.0,0.0,95.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,82.0,33.0,0.0,729.0,0.0,812.0,0.0,729.0,422.0,927.0,82.0,73.0,36.0,729.0,45.0,0.0,0.0,10.0,0.0,34.0,14.0,0.0,0.0,0.0,3937.0,456.0,10.0,0.0,0.0,0.0,198.0,0.0,19415.0,28.0,0.0,40.0,107.0,0.0,729.0,0.0,0.0,0.0,198.0,0.0,11.0,0.0,0.0,762.0,0.0,26.7,0.0,0.0,895.0,927.0,14.0,0.0,0.0,0.0,0.0,379947.78663239075,0.0,0.0,0.0,1341.0,0.0,0.0,59.0,473.0,874.0,77.0,16.0,0.0,0.0,484530017521,48453001752,48453,48453,48,453,001752,1,1500000US484530017521,484530017521,1,BG,234566,0,"POLYGON ((-97.754358 30.358376, -97.75400999999999 30.358923, -97.75017899999999 30.358343, -97.74754299999999 30.357226, -97.745959 30.35596, -97.747361 30.352969, -97.75115599999999 30.356154, -97.75500000000001 30.356915, -97.754358 30.358376))"
484530017522,20.0,48,453,001752,2,0.0,2.0,0.0,787.0,1.92,738.0,0.0,0.0,0.0,0.0,1415.0,0.0,0.0,1415.0,13.0,0.0,163.0,0.0,0.0,495.0,33.0,738.0,0.0,0.0,0.0,1415.0,0.0,95.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,41.0,5.0,0.0,132.0,33.0,0.0,738.0,0.0,994.0,0.0,725.0,15.0,771.0,82.0,34.0,36.0,738.0,57.0,0.0,0.0,71.0,0.0,47.0,0.0,9.0,0.0,0.0,3937.0,387.0,18.0,0.0,0.0,0.0,33.0,13.0,22433.0,28.0,0.0,40.0,107.0,0.0,738.0,0.0,3.0,0.0,198.0,0.0,12.0,0.0,0.0,846.0,0.0,28.1,0.0,0.0,918.0,771.0,0.0,0.0,0.0,0.0,0.0,338402.0737327189,0.0,0.0,0.0,1212.0,12.0,0.0,59.0,413.0,769.0,32.0,0.0,0.0,5.0,484530017522,48453001752,48453,48453,48,453,001752,2,1500000US484530017522,484530017522,2,BG,447511,0,"POLYGON ((-97.753141 30.360158, -97.75054 30.363637, -97.74926599999999 30.363837, -97.746375 30.361564, -97.74341899999999 30.361301, -97.744125 30.359885, -97.745959 30.35596, -97.74754299999999 30.357226, -97.75017899999999 30.358343, -97.75400999999999 30.358923, -97.753141 30.360158))"
484530017523,22.0,48,453,001752,3,0.0,0.0,0.0,731.0,1.65,662.0,0.0,0.0,0.0,0.0,1089.0,0.0,0.0,1089.0,0.0,0.0,24.0,0.0,0.0,317.0,33.0,662.0,0.0,0.0,0.0,1089.0,0.0,95.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,11.0,33.0,0.0,662.0,0.0,618.0,0.0,593.0,86.0,697.0,82.0,49.0,36.0,662.0,78.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,3937.0,454.0,33.0,0.0,0.0,0.0,35.0,0.0,20767.0,28.0,0.0,40.0,107.0,0.0,662.0,0.0,0.0,0.0,198.0,0.0,0.0,0.0,0.0,428.0,0.0,26.0,0.0,0.0,983.0,697.0,20.0,0.0,0.0,0.0,0.0,143800.0,0.0,0.0,0.0,1078.0,0.0,0.0,59.0,208.0,698.0,0.0,0.0,0.0,0.0,484530017523,48453001752,48453,48453,48,453,001752,3,1500000US484530017523,484530017523,3,BG,254276,0,"POLYGON ((-97.75500000000001 30.356915, -97.75115599999999 30.356154, -97.747361 30.352969, -97.74799 30.351604, -97.75039 30.352164, -97.75661699999999 30.355166, -97.75500000000001 30.356915))"
484530017531,41.0,48,453,001753,1,5.0,0.0,15.0,834.0,1.48,701.0,0.0,11.0,6.0,0.0,1036.0,0.0,0.0,1036.0,50.0,0.0,53.0,0.0,0.0,106.0,0.0,701.0,0.0,4.0,0.0,1036.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,7.0,0.0,0.0,701.0,0.0,878.0,0.0,701.0,190.0,820.0,5.0,26.0,6.0,701.0,17.0,0.0,0.0,18.0,0.0,35.0,0.0,0.0,0.0,0.0,1032.0,105.0,46.0,0.0,0.0,0.0,119.0,0.0,47968.0,0.0,0.0,0.0,11.0,0.0,701.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,524.0,0.0,30.8,0.0,0.0,1124.0,820.0,4.0,0.0,0.0,0.0,0.0,322249.7775,0.0,0.0,0.0,1011.0,4.0,0.0,47.0,404.0,788.0,77.0,0.0,12.0,0.0,484530017531,48453001753,48453,48453,48,453,001753,1,1500000US484530017531,484530017531,1,BG,2360140,0,"POLYGON ((-97.74601699999999 30.400407, -97.745503 30.400301, -97.74192699999999 30.40007, -97.729609 30.394378, -97.736176 30.378682, -97.738299 30.379988, -97.74172899999999 30.383135, -97.74492699999999 30.389608, -97.745502 30.389418, -97.74660399999999 30.392015, -97.74601699999999 30.400407))"
484530017541,110.0,48,453,001754,1,0.0,14.0,77.0,1398.0,2.0,1059.0,0.0,30.0,17.0,17.0,2127.0,0.0,0.0,2127.0,201.0,0.0,149.0,0.0,28.0,75.0,70.0,1059.0,10.0,47.0,19.0,2127.0,0.0,27.0,0.0,0.0,0.0,25.0,17.0,0.0,0.0,0.0,75.0,0.0,0.0,9.0,100.0,0.0,1059.0,0.0,1681.0,0.0,734.0,467.0,1132.0,0.0,163.0,0.0,1059.0,149.0,19.0,33.0,51.0,0.0,25.0,0.0,0.0,0.0,0.0,4738.0,208.0,104.0,0.0,0.0,0.0,73.0,19.0,38346.0,16.0,11.0,0.0,160.0,0.0,1059.0,0.0,4.0,0.0,36.0,0.0,0.0,0.0,0.0,1029.0,10.0,40.5,0.0,0.0,881.0,1132.0,0.0,0.0,15.0,0.0,44.0,289100.0,19.0,0.0,0.0,2067.0,0.0,0.0,87.0,562.0,1294.0,89.0,0.0,0.0,29.0,484530017541,48453001754,48453,48453,48,453,001754,1,1500000US484530017541,484530017541,1,BG,575984,0,"POLYGON ((-97.746269 30.415069, -97.745257 30.412825, -97.74449 30.413524, -97.74066099999999 30.411714, -97.73678 30.409851, -97.73750699999999 30.408669, -97.73617899999999 30.407787, -97.735485 30.407781, -97.73301499999999 30.406551, -97.732704 30.406141, -97.73356799999999 30.405776, -97.736031 30.405388, -97.73806399999999 30.405276, -97.74081199999999 30.40658, -97.745328 30.407917, -97.745418 30.410342, -97.746269 30.415069))"
484530017542,57.0,48,453,001754,2,0.0,18.0,51.0,716.0,2.03,588.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0,1193.0,115.0,0.0,86.0,0.0,0.0,31.0,70.0,588.0,10.0,63.0,0.0,1193.0,0.0,27.0,0.0,0.0,0.0,34.0,20.0,0.0,0.0,0.0,75.0,0.0,0.0,22.0,100.0,0.0,588.0,0.0,961.0,0.0,340.0,171.0,622.0,0.0,12.0,0.0,588.0,0.0,0.0,37.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,4738.0,0.0,24.0,0.0,0.0,0.0,34.0,16.0,52153.0,16.0,11.0,0.0,160.0,0.0,588.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,638.0,0.0,45.6,0.0,0.0,1321.0,622.0,0.0,0.0,0.0,0.0,0.0,324700.0,0.0,0.0,0.0,1157.0,26.0,0.0,87.0,334.0,692.0,12.0,0.0,0.0,0.0,484530017542,48453001754,48453,48453,48,453,001754,2,1500000US484530017542,484530017542,2,BG,1918160,0,"POLYGON ((-97.745823 30.40214, -97.745328 30.407917, -97.74081199999999 30.40658, -97.73806399999999 30.405276, -97.736031 30.405388, -97.73356799999999 30.405776, -97.732704 30.406141, -97.73301499999999 30.406551, -97.735485 30.407781, -97.73617899999999 30.407787, -97.73750699999999 30.408669, -97.73678 30.409851, -97.733543 30.411081, -97.73163 30.409777, -97.730109 30.410709, -97.73100000000001 30.412127, -97.729175 30.411567, -97.72809699999999 30.403679, -97.72804599999999 30.40209, -97.727851 30.399697, -97.72868299999999 30.396026, -97.729609 30.394378, -97.74192699999999 30.40007, -97.745503 30.400301, -97.74601699999999 30.400407, -97.745823 30.40214))"
484530017543,47.0,48,453,001754,3,5.0,14.0,0.0,886.0,2.13,667.0,0.0,22.0,0.0,18.0,1418.0,0.0,0.0,1562.0,64.0,0.0,180.0,0.0,0.0,27.0,70.0,667.0,10.0,8.0,0.0,1562.0,0.0,27.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,61.0,100.0,0.0,667.0,0.0,1235.0,0.0,302.0,111.0,679.0,0.0,55.0,0.0,667.0,28.0,45.0,49.0,111.0,0.0,16.0,47.0,0.0,0.0,0.0,4738.0,87.0,76.0,0.0,0.0,0.0,12.0,17.0,35660.0,16.0,11.0,0.0,160.0,0.0,667.0,0.0,23.0,0.0,36.0,0.0,19.0,0.0,47.0,721.0,13.0,36.6,0.0,0.0,1117.0,679.0,0.0,0.0,18.0,0.0,16.0,238300.0,0.0,0.0,0.0,1390.0,10.0,15.0,87.0,369.0,810.0,95.0,0.0,0.0,0.0,484530017543,48453001754,48453,48453,48,453,001754,3,1500000US484530017543,484530017543,3,BG,731699,0,"POLYGON ((-97.74703599999999 30.419032, -97.745193 30.419026, -97.737245 30.415204, -97.731585 30.412504, -97.73100000000001 30.412127, -97.730109 30.410709, -97.73163 30.409777, -97.733543 30.411081, -97.73678 30.409851, -97.74066099999999 30.411714, -97.74449 30.413524, -97.745257 30.412825, -97.746269 30.415069, -97.74703599999999 30.419032))"
484530017551,41.0,48,453,001755,1,0.0,27.0,294.0,1144.0,2.84,844.0,16.0,17.0,51.0,34.0,2400.0,0.0,16.0,2400.0,179.0,0.0,418.0,0.0,0.0,622.0,0.0,844.0,0.0,0.0,0.0,2400.0,0.0,8.0,0.0,0.0,13.0,34.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,172.0,10.0,0.0,844.0,8.0,1633.0,0.0,98.0,332.0,868.0,0.0,0.0,36.0,844.0,10.0,21.0,41.0,100.0,0.0,27.0,0.0,0.0,0.0,0.0,6279.0,84.0,54.0,0.0,0.0,0.0,24.0,24.0,58450.0,6.0,39.0,0.0,0.0,0.0,844.0,0.0,38.0,0.0,0.0,0.0,0.0,18.0,0.0,1273.0,0.0,40.9,0.0,0.0,,868.0,7.0,0.0,8.0,0.0,0.0,421100.0,0.0,0.0,0.0,2128.0,70.0,0.0,26.0,492.0,1090.0,0.0,0.0,0.0,13.0,484530017551,48453001755,48453,48453,48,453,001755,1,1500000US484530017551,484530017551,1,BG,1495684,0,"POLYGON ((-97.78505299999999 30.426528, -97.783103 30.42833, -97.78083199999999 30.427534, -97.77938999999999 30.426166, -97.77827599999999 30.425145, -97.776977 30.426131, -97.77583799999999 30.423392, -97.77342499999999 30.42174, -97.77193299999999 30.421838, -97.772981 30.420664, -97.771592 30.418135, -97.769671 30.417321, -97.767816 30.419409, -97.765193 30.418074, -97.764353 30.419236, -97.763919 30.418997, -97.763516 30.418682, -97.76451299999999 30.416899, -97.761849 30.415757, -97.763475 30.413442, -97.767528 30.412249, -97.76757599999999 30.411672, -97.76826799999999 30.411446, -97.769701 30.411432, -97.77185799999999 30.414671, -97.77465699999999 30.417727, -97.77772899999999 30.415855, -97.78178799999999 30.415022, -97.78134899999999 30.417093, -97.78102 30.418486, -97.78089199999999 30.418998, -97.780788 30.419573, -97.780339 30.42128, -97.779809 30.422876, -97.78438 30.425078, -97.784959 30.425138, -97.78505299999999 30.426528))"
484530017552,57.0,48,453,001755,2,46.0,34.0,597.0,1947.0,3.22,1206.0,53.0,22.0,16.0,45.0,3879.0,0.0,0.0,3879.0,176.0,18.0,599.0,0.0,0.0,1609.0,0.0,1206.0,0.0,22.0,0.0,3879.0,0.0,8.0,0.0,58.0,8.0,29.0,20.0,0.0,0.0,13.0,0.0,0.0,0.0,119.0,10.0,0.0,1206.0,8.0,2591.0,0.0,27.0,192.0,1214.0,0.0,0.0,36.0,1206.0,18.0,21.0,42.0,99.0,0.0,22.0,0.0,12.0,0.0,0.0,6279.0,47.0,48.0,0.0,10.0,0.0,8.0,75.0,71707.0,6.0,39.0,0.0,0.0,0.0,1206.0,0.0,22.0,0.0,0.0,0.0,10.0,14.0,0.0,1966.0,8.0,44.9,29.0,0.0,,1214.0,26.0,0.0,15.0,0.0,0.0,494800.0,16.0,10.0,0.0,3661.0,54.0,0.0,26.0,884.0,1899.0,9.0,10.0,0.0,0.0,484530017552,48453001755,48453,48453,48,453,001755,2,1500000US484530017552,484530017552,2,BG,5944461,0,"POLYGON ((-97.795103 30.417211, -97.79379299999999 30.420068, -97.793707 30.420691, -97.79454899999999 30.421843, -97.79361299999999 30.422528, -97.790875 30.423246, -97.786591 30.422658, -97.78568899999999 30.423069, -97.784959 30.425138, -97.78438 30.425078, -97.779809 30.422876, -97.780339 30.42128, -97.780788 30.419573, -97.78089199999999 30.418998, -97.78102 30.418486, -97.78134899999999 30.417093, -97.78178799999999 30.415022, -97.77772899999999 30.415855, -97.77465699999999 30.417727, -97.77185799999999 30.414671, -97.769701 30.411432, -97.76826799999999 30.411446, -97.768243 30.411021, -97.76995599999999 30.407663, -97.76985499999999 30.406635, -97.76923499999999 30.405652, -97.76864399999999 30.404321, -97.76751 30.402141, -97.76768199999999 30.399867, -97.767428 30.397029, -97.76978099999999 30.39266, -97.76800899999999 30.389417, -97.7684 30.387827, -97.76680399999999 30.385124, -97.770489 30.383201, -97.77141499999999 30.38276, -97.77151699999999 30.385661, -97.773231 30.387091, -97.77526899999999 30.390636, -97.77846799999999 30.391411, -97.77829199999999 30.392428, -97.778142 30.392644, -97.77729699999999 30.394446, -97.77706499999999 30.395599, -97.77736299999999 30.396114, -97.78219199999999 30.398443, -97.78420299999999 30.401234, -97.78585699999999 30.403784, -97.787003 30.404383, -97.788337 30.404894, -97.792395 30.408752, -97.792419 30.412744, -97.795042 30.41523, -97.795103 30.417211))"
484530017561,57.0,48,453,001756,1,0.0,12.0,112.0,1337.0,2.55,930.0,0.0,45.0,13.0,9.0,2361.0,0.0,0.0,2384.0,103.0,0.0,336.0,0.0,0.0,277.0,29.0,930.0,54.0,0.0,0.0,2384.0,0.0,6.0,0.0,15.0,0.0,90.0,0.0,0.0,0.0,18.0,7.0,0.0,0.0,86.0,0.0,0.0,930.0,12.0,1773.0,9.0,189.0,188.0,930.0,53.0,0.0,8.0,930.0,43.0,8.0,0.0,97.0,0.0,95.0,10.0,7.0,0.0,0.0,4250.0,34.0,63.0,0.0,0.0,9.0,0.0,59.0,51040.0,7.0,75.0,0.0,94.0,0.0,930.0,0.0,30.0,1.0,7.0,0.0,0.0,0.0,0.0,1334.0,11.0,42.9,9.0,0.0,1699.0,930.0,0.0,0.0,0.0,27.0,0.0,278200.0,40.0,60.0,0.0,2201.0,21.0,0.0,44.0,587.0,1274.0,45.0,0.0,0.0,0.0,484530017561,48453001756,48453,48453,48,453,001756,1,1500000US484530017561,484530017561,1,BG,1195741,0,"POLYGON ((-97.782764 30.428842, -97.77930599999999 30.431337, -97.777022 30.432019, -97.775785 30.429801, -97.77345799999999 30.430654, -97.772886 30.430803, -97.76950199999999 30.432287, -97.77236699999999 30.430732, -97.772876 30.430244, -97.77327 30.429921, -97.770636 30.42899, -97.76817899999999 30.423385, -97.765383 30.421615, -97.76319099999999 30.421004, -97.764353 30.419236, -97.765193 30.418074, -97.767816 30.419409, -97.769671 30.417321, -97.771592 30.418135, -97.772981 30.420664, -97.77193299999999 30.421838, -97.77342499999999 30.42174, -97.77583799999999 30.423392, -97.776977 30.426131, -97.77827599999999 30.425145, -97.77938999999999 30.426166, -97.78083199999999 30.427534, -97.783103 30.42833, -97.782764 30.428842))"
484530017562,101.0,48,453,001756,2,48.0,0.0,33.0,1135.0,2.19,853.0,24.0,9.0,39.0,0.0,1872.0,0.0,7.0,1872.0,120.0,10.0,232.0,0.0,10.0,216.0,29.0,853.0,54.0,39.0,0.0,1872.0,0.0,6.0,7.0,0.0,0.0,123.0,19.0,0.0,0.0,18.0,7.0,0.0,0.0,63.0,0.0,0.0,853.0,12.0,1393.0,0.0,548.0,164.0,903.0,53.0,34.0,8.0,853.0,59.0,17.0,0.0,83.0,14.0,94.0,0.0,0.0,0.0,0.0,4250.0,63.0,53.0,0.0,0.0,0.0,50.0,14.0,40996.0,7.0,75.0,0.0,94.0,0.0,853.0,0.0,20.0,0.0,7.0,0.0,0.0,0.0,0.0,938.0,0.0,37.0,14.0,0.0,1334.0,903.0,0.0,0.0,44.0,27.0,0.0,262000.0,0.0,0.0,0.0,1726.0,63.0,0.0,44.0,533.0,1082.0,96.0,0.0,0.0,0.0,484530017562,48453001756,48453,48453,48,453,001756,2,1500000US484530017562,484530017562,2,BG,938008,0,"POLYGON ((-97.772876 30.430244, -97.77236699999999 30.430732, -97.76950199999999 30.432287, -97.76798599999999 30.432571, -97.76605599999999 30.432411, -97.765609 30.432407, -97.75917799999999 30.429292, -97.762759 30.423163, -97.76319099999999 30.421004, -97.765383 30.421615, -97.76817899999999 30.423385, -97.770636 30.42899, -97.77327 30.429921, -97.772876 30.430244))"
484530017571,0.0,48,453,001757,1,0.0,0.0,83.0,416.0,2.44,300.0,0.0,21.0,0.0,18.0,733.0,0.0,0.0,733.0,87.0,0.0,89.0,0.0,0.0,54.0,9.0,300.0,0.0,0.0,0.0,733.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,9.0,0.0,0.0,10.0,11.0,0.0,300.0,0.0,571.0,0.0,0.0,113.0,300.0,0.0,0.0,48.0,300.0,1.0,12.0,10.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,2240.0,59.0,52.0,0.0,0.0,0.0,0.0,17.0,66830.0,0.0,13.0,0.0,9.0,0.0,300.0,0.0,22.0,0.0,19.0,0.0,0.0,0.0,0.0,306.0,0.0,45.1,0.0,0.0,1150.5289672544081,300.0,0.0,68.0,12.0,0.0,0.0,507000.0,0.0,0.0,0.0,657.0,17.0,0.0,103.0,131.0,364.0,0.0,0.0,0.0,0.0,484530017571,48453001757,48453,48453,48,453,001757,1,1500000US484530017571,484530017571,1,BG,883413,0,"POLYGON ((-97.76995599999999 30.407663, -97.768243 30.411021, -97.76826799999999 30.411446, -97.76757599999999 30.411672, -97.76743599999999 30.41164, -97.76610000000001 30.410099, -97.76422799999999 30.409297, -97.763105 30.407911, -97.75985299999999 30.406214, -97.75924099999999 30.405158, -97.759811 30.403363, -97.761101 30.401237, -97.76303999999999 30.399356, -97.76341099999999 30.398586, -97.76768199999999 30.399867, -97.76751 30.402141, -97.76864399999999 30.404321, -97.76923499999999 30.405652, -97.76985499999999 30.406635, -97.76995599999999 30.407663))"
484530017572,45.0,48,453,001757,2,17.0,14.0,94.0,757.0,2.01,749.0,0.0,41.0,53.0,24.0,1507.0,0.0,0.0,1507.0,296.0,0.0,137.0,0.0,0.0,53.0,9.0,749.0,0.0,20.0,0.0,1507.0,23.0,0.0,0.0,0.0,0.0,33.0,5.0,0.0,0.0,0.0,9.0,0.0,0.0,48.0,11.0,0.0,749.0,0.0,1128.0,19.0,368.0,179.0,775.0,0.0,81.0,48.0,749.0,57.0,0.0,24.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,2240.0,83.0,39.0,0.0,0.0,0.0,26.0,23.0,50047.0,0.0,13.0,0.0,9.0,0.0,749.0,0.0,25.0,0.0,19.0,0.0,0.0,0.0,0.0,802.0,95.0,45.8,0.0,0.0,1202.0,775.0,0.0,0.0,9.0,0.0,0.0,386800.0,7.0,0.0,0.0,1430.0,38.0,0.0,103.0,298.0,718.0,86.0,0.0,0.0,0.0,484530017572,48453001757,48453,48453,48,453,001757,2,1500000US484530017572,484530017572,2,BG,1312973,0,"POLYGON ((-97.76978099999999 30.39266, -97.767428 30.397029, -97.76768199999999 30.399867, -97.76341099999999 30.398586, -97.76303999999999 30.399356, -97.762844 30.398577, -97.76050599999999 30.39831, -97.75608 30.396219, -97.754757 30.394855, -97.75469199999999 30.394754, -97.756755 30.392052, -97.757615 30.391528, -97.758899 30.391348, -97.75955599999999 30.390839, -97.759833 30.388342, -97.75984299999999 30.388251, -97.762485 30.38803, -97.76680399999999 30.385124, -97.7684 30.387827, -97.76800899999999 30.389417, -97.76978099999999 30.39266))"
