index,B15003_011E,state,county,tract,block group,B01001_048E,B23025_005E,B16004_066E,B01001_021E,B15003_010E,B27001_005E,B23025_003E,B19055_001E,B16004_044E,B27001_054E,B16004_022E,B01001_027E,B16004_013E,B01001_003E,B15003_014E,B16004_029E,B27001_020E,B03002_001E,C24010_055E,B16004_057E,B01001_044E,B11001_001E,B01001_020E,B15003_012E,B19055_002E,B17021_001E,B27001_017E,C24010_038E,B15003_008E,B15003_004E,B15003_006E,B27001_011E,B15003_013E,B16004_039E,B27001_036E,B15003_001E,B16004_062E,B25003_001E,B19301_001E,B25002_003E,B01001_025E,B16004_035E,B16004_040E,B16004_018E,C24010_032E,B11001_006E,B17021_002E,B25010_001E,B16004_030E,B25003_003E,B25064_001E,B01001_022E,B25044_001E,B03002_004E,B01001_001E,B01001_024E,B01001_026E,B25044_010E,B19001_001E,B25077_001E,B27001_033E,B25024_001E,B11005_005E,B25044_003E,B27001_029E,B27001_057E,B01001_047E,B16004_007E,B25024_010E,B27001_048E,B11005_003E,B16004_051E,B27001_051E,B16004_052E,B01001_045E,C24010_001E,B16004_067E,B27001_045E,B03002_012E,B16004_017E,B03002_006E,B27001_001E,B01001_023E,B16004_012E,C24010_068E,B16004_034E,B27001_039E,B03002_005E,B27001_014E,B15003_005E,B27001_023E,C24010_019E,B16004_061E,B15003_002E,B15003_015E,B16004_045E,B01001_046E,B27001_026E,B01002_001E,B15003_003E,B19001_017E,B27001_042E,B16004_008E,B16004_056E,B16004_001E,B15003_016E,B25002_001E,B15003_007E,B15003_009E,B27001_008E,B16004_023E,B01001_049E,bg_fips,tract_fips,country_fips,county_fips,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,AFFGEOID,GEOID,NAME,LSAD,ALAND,AWATER,geometry
484530021101,23.0,48,453,002110,1,16.0,182.0,0.0,0.0,73.0,21.0,1589.0,1040.0,7.0,0.0,0.0,126.0,0.0,31.0,72.0,98.0,76.0,3013.0,172.0,0.0,41.0,1040.0,38.0,55.0,267.0,2966.0,21.0,672.0,0.0,0.0,0.0,107.0,124.0,0.0,61.0,2187.0,0.0,1040.0,16833.0,101.0,0.0,0.0,0.0,0.0,155.0,224.0,1142.0,2.83,55.0,498.0,1108.0,0.0,1040.0,1032.0,3013.0,50.0,1594.0,74.0,1040.0,210100.0,0.0,1141.0,205.0,9.0,0.0,0.0,37.0,17.0,9.0,53.0,324.0,0.0,43.0,0.0,14.0,1407.0,0.0,103.0,1060.0,0.0,76.0,4540.0,54.0,0.0,0.0,0.0,32.0,14.0,206.0,0.0,42.0,150.0,0.0,39.0,124.0,0.0,53.0,0.0,36.5,0.0,0.0,116.0,0.0,0.0,2856.0,107.0,1141.0,12.0,0.0,38.0,0.0,25.0,484530021101,48453002110,48453,48453,48,453,002110,1,1500000US484530021101,484530021101,1,BG,2932723,0,"POLYGON ((-97.68876899999999 30.27617, -97.682435 30.279606, -97.679355 30.280436, -97.676648 30.282498, -97.67076499999999 30.284249, -97.66940699999999 30.286311, -97.665508 30.285658, -97.666415 30.28261, -97.6669 30.28034, -97.670272 30.267882, -97.672478 30.264005, -97.678409 30.265343, -97.67751 30.266884, -97.67943099999999 30.267134, -97.679665 30.268899, -97.686375 30.272292, -97.69015899999999 30.274026, -97.68876899999999 30.27617))"
484530021102,8.0,48,453,002110,2,23.0,158.0,0.0,0.0,62.0,21.0,837.0,409.0,0.0,0.0,0.0,6.0,0.0,97.0,34.0,35.0,76.0,1527.0,115.0,0.0,28.0,409.0,0.0,27.0,86.0,1521.0,21.0,266.0,0.0,0.0,19.0,107.0,0.0,8.0,61.0,1046.0,0.0,409.0,21968.0,52.0,48.0,0.0,0.0,0.0,48.0,37.0,130.0,3.73,45.0,69.0,1178.0,19.0,409.0,85.0,1527.0,16.0,661.0,0.0,409.0,190400.0,0.0,461.0,40.0,87.0,0.0,0.0,7.0,0.0,0.0,53.0,155.0,13.0,43.0,63.0,0.0,679.0,0.0,103.0,1162.0,15.0,31.0,4540.0,18.0,0.0,0.0,0.0,32.0,0.0,206.0,10.0,42.0,99.0,0.0,126.0,25.0,0.0,21.0,0.0,32.7,0.0,31.0,116.0,10.0,0.0,1424.0,8.0,461.0,35.0,29.0,38.0,0.0,0.0,484530021102,48453002110,48453,48453,48,453,002110,2,1500000US484530021102,484530021102,2,BG,608933,0,"POLYGON ((-97.69042399999999 30.273561, -97.69015899999999 30.274026, -97.686375 30.272292, -97.679665 30.268899, -97.67943099999999 30.267134, -97.67751 30.266884, -97.678409 30.265343, -97.68185799999999 30.265903, -97.685772 30.265187, -97.68691299999999 30.267383, -97.68922599999999 30.269155, -97.69164699999999 30.271703, -97.69042399999999 30.273561))"
484530021111,34.0,48,453,002111,1,10.0,112.0,0.0,26.0,145.0,0.0,1030.0,622.0,0.0,0.0,0.0,88.0,0.0,65.0,161.0,72.0,175.0,2121.0,196.0,0.0,36.0,622.0,0.0,38.0,126.0,2121.0,156.0,417.0,0.0,0.0,20.0,95.0,14.0,0.0,59.0,1285.0,0.0,622.0,13197.0,54.0,0.0,0.0,0.0,0.0,110.0,208.0,977.0,3.41,82.0,369.0,724.0,0.0,622.0,218.0,2121.0,0.0,1094.0,47.0,622.0,176000.0,0.0,676.0,242.0,10.0,17.0,0.0,23.0,39.0,0.0,77.0,296.0,35.0,13.0,22.0,5.0,918.0,0.0,95.0,1645.0,0.0,15.0,5586.0,22.0,0.0,0.0,0.0,131.0,0.0,242.0,0.0,46.0,82.0,0.0,69.0,47.0,0.0,8.0,63.0,28.5,0.0,0.0,99.0,0.0,0.0,1968.0,0.0,676.0,0.0,43.0,56.0,0.0,0.0,484530021111,48453002111,48453,48453,48,453,002111,1,1500000US484530021111,484530021111,1,BG,837993,0,"POLYGON ((-97.697907 30.273556, -97.696423 30.27388, -97.69477599999999 30.273821, -97.69042399999999 30.273561, -97.69164699999999 30.271703, -97.68922599999999 30.269155, -97.68691299999999 30.267383, -97.685772 30.265187, -97.694586 30.262516, -97.69627199999999 30.268101, -97.69670599999999 30.269557, -97.697907 30.273556))"
484530021112,21.0,48,453,002111,2,0.0,18.0,0.0,75.0,104.0,0.0,845.0,537.0,0.0,0.0,0.0,0.0,0.0,47.0,3.0,90.0,175.0,1302.0,84.0,0.0,8.0,537.0,21.0,43.0,106.0,1302.0,156.0,356.0,24.0,0.0,0.0,95.0,59.0,0.0,59.0,1013.0,0.0,537.0,24727.0,37.0,0.0,0.0,0.0,0.0,140.0,59.0,184.0,2.42,87.0,265.0,582.0,15.0,537.0,30.0,1302.0,0.0,570.0,58.0,537.0,183000.0,0.0,574.0,30.0,0.0,17.0,0.0,8.0,0.0,92.0,77.0,133.0,42.0,13.0,0.0,0.0,827.0,0.0,95.0,889.0,0.0,12.0,5586.0,10.0,0.0,0.0,0.0,131.0,0.0,242.0,0.0,46.0,120.0,0.0,32.0,12.0,0.0,22.0,63.0,37.0,0.0,14.0,99.0,0.0,0.0,1255.0,26.0,574.0,42.0,0.0,56.0,0.0,0.0,484530021112,48453002111,48453,48453,48,453,002111,2,1500000US484530021112,484530021112,2,BG,2174744,135639,"POLYGON ((-97.704545 30.251931, -97.701673 30.256036, -97.698712 30.260665, -97.69814099999999 30.261536, -97.694586 30.262516, -97.69386399999999 30.260094, -97.688869 30.257497, -97.67953999999999 30.253371, -97.683267 30.251107, -97.689993 30.250031, -97.691059 30.249453, -97.69028899999999 30.24579, -97.69127999999999 30.245176, -97.693483 30.245414, -97.69484899999999 30.245317, -97.69958099999999 30.246909, -97.700036 30.247818, -97.70187799999999 30.250204, -97.705281 30.250609, -97.704545 30.251931))"
484530021113,15.0,48,453,002111,3,22.0,143.0,0.0,7.0,37.0,0.0,1173.0,730.0,0.0,0.0,0.0,118.0,0.0,23.0,9.0,87.0,175.0,2163.0,123.0,0.0,9.0,730.0,23.0,56.0,146.0,2163.0,156.0,429.0,15.0,21.0,44.0,95.0,4.0,0.0,59.0,1415.0,0.0,730.0,27990.0,58.0,0.0,0.0,0.0,0.0,89.0,229.0,393.0,2.96,35.0,175.0,1375.0,31.0,730.0,604.0,2163.0,0.0,1161.0,17.0,730.0,214500.0,0.0,788.0,108.0,11.0,17.0,0.0,31.0,0.0,0.0,77.0,259.0,0.0,13.0,51.0,50.0,1030.0,0.0,95.0,1008.0,0.0,40.0,5586.0,17.0,0.0,0.0,0.0,131.0,0.0,242.0,0.0,46.0,58.0,0.0,39.0,27.0,0.0,44.0,63.0,36.5,0.0,8.0,99.0,0.0,0.0,2022.0,16.0,788.0,17.0,0.0,56.0,0.0,0.0,484530021113,48453002111,48453,48453,48,453,002111,3,1500000US484530021113,484530021113,3,BG,3489554,74554,"POLYGON ((-97.694586 30.262516, -97.685772 30.265187, -97.68185799999999 30.265903, -97.678409 30.265343, -97.672478 30.264005, -97.663231 30.26204, -97.66246699999999 30.26268, -97.66104399999999 30.26231, -97.667389 30.257461, -97.670239 30.255775, -97.67190000000001 30.254392, -97.67209899999999 30.252496, -97.675618 30.249395, -97.68015899999999 30.247447, -97.680162 30.246687, -97.68254499999999 30.246071, -97.68374399999999 30.245919, -97.689218 30.245195, -97.69028899999999 30.24579, -97.691059 30.249453, -97.689993 30.250031, -97.683267 30.251107, -97.67953999999999 30.253371, -97.688869 30.257497, -97.69386399999999 30.260094, -97.694586 30.262516))"
484530021121,27.0,48,453,002112,1,7.0,126.0,28.0,0.0,27.0,16.0,660.0,567.0,0.0,0.0,0.0,79.0,0.0,86.0,8.0,97.0,93.0,1246.0,42.0,0.0,8.0,567.0,27.0,8.0,119.0,1246.0,196.0,194.0,40.0,0.0,0.0,92.0,45.0,13.0,80.0,891.0,0.0,567.0,16107.0,75.0,0.0,0.0,8.0,0.0,71.0,52.0,537.0,2.2,93.0,447.0,821.0,0.0,567.0,454.0,1246.0,0.0,632.0,131.0,567.0,221700.0,13.0,642.0,77.0,0.0,0.0,8.0,19.0,36.0,0.0,28.0,144.0,0.0,46.0,7.0,22.0,534.0,0.0,71.0,460.0,0.0,39.0,5160.0,0.0,0.0,0.0,0.0,60.0,0.0,242.0,0.0,24.0,41.0,0.0,92.0,24.0,0.0,0.0,0.0,31.6,0.0,0.0,167.0,23.0,0.0,1081.0,9.0,642.0,0.0,22.0,104.0,0.0,58.0,484530021121,48453002112,48453,48453,48,453,002112,1,1500000US484530021121,484530021121,1,BG,394365,0,"POLYGON ((-97.68992399999999 30.318411, -97.689475 30.319135, -97.68901099999999 30.320423, -97.68908399999999 30.321491, -97.68487599999999 30.321856, -97.68429399999999 30.32197, -97.682261 30.322595, -97.68373199999999 30.321167, -97.686111 30.317522, -97.685722 30.313737, -97.68612399999999 30.313056, -97.69159599999999 30.315649, -97.68992399999999 30.318411))"
484530021122,1.0,48,453,002112,2,9.0,62.0,0.0,6.0,2.0,16.0,1056.0,680.0,8.0,0.0,8.0,272.0,0.0,64.0,21.0,46.0,93.0,2096.0,101.0,0.0,27.0,680.0,0.0,45.0,99.0,2096.0,196.0,489.0,0.0,0.0,0.0,92.0,94.0,0.0,80.0,1192.0,0.0,680.0,23302.0,98.0,0.0,0.0,0.0,0.0,108.0,202.0,741.0,3.06,19.0,451.0,1033.0,25.0,680.0,312.0,2096.0,1.0,1246.0,20.0,680.0,226000.0,13.0,778.0,176.0,0.0,0.0,8.0,5.0,21.0,0.0,28.0,333.0,0.0,46.0,0.0,15.0,994.0,0.0,71.0,1070.0,0.0,0.0,5160.0,8.0,0.0,0.0,0.0,60.0,0.0,242.0,0.0,24.0,94.0,0.0,0.0,36.0,8.0,7.0,0.0,28.5,0.0,32.0,167.0,0.0,0.0,1760.0,48.0,778.0,2.0,0.0,104.0,0.0,0.0,484530021122,48453002112,48453,48453,48,453,002112,2,1500000US484530021122,484530021122,2,BG,483560,0,"POLYGON ((-97.685722 30.313737, -97.686111 30.317522, -97.68373199999999 30.321167, -97.682261 30.322595, -97.680785 30.32309, -97.68050199999999 30.322786, -97.67918 30.321594, -97.679152 30.320242, -97.679621 30.319455, -97.68157599999999 30.316225, -97.680925 30.314755, -97.681737 30.313741, -97.68463299999999 30.312335, -97.68612399999999 30.313056, -97.685722 30.313737))"
484530021123,33.0,48,453,002112,3,6.0,88.0,0.0,14.0,116.0,16.0,1013.0,553.0,0.0,0.0,0.0,77.0,0.0,89.0,35.0,73.0,93.0,1861.0,136.0,0.0,0.0,553.0,16.0,6.0,43.0,1825.0,196.0,459.0,0.0,0.0,7.0,92.0,20.0,0.0,80.0,1195.0,0.0,553.0,20286.0,106.0,0.0,0.0,0.0,0.0,201.0,117.0,535.0,3.3,71.0,292.0,979.0,5.0,553.0,359.0,1861.0,7.0,870.0,28.0,553.0,235600.0,13.0,659.0,125.0,0.0,0.0,8.0,11.0,0.0,0.0,28.0,277.0,9.0,46.0,0.0,26.0,925.0,0.0,71.0,805.0,0.0,58.0,5160.0,0.0,0.0,0.0,0.0,60.0,0.0,242.0,0.0,24.0,107.0,0.0,7.0,138.0,0.0,5.0,0.0,32.5,0.0,18.0,167.0,0.0,0.0,1695.0,24.0,659.0,22.0,19.0,104.0,0.0,0.0,484530021123,48453002112,48453,48453,48,453,002112,3,1500000US484530021123,484530021123,3,BG,823666,0,"POLYGON ((-97.68639899999999 30.308796, -97.685356 30.311729, -97.68463299999999 30.312335, -97.681737 30.313741, -97.680925 30.314755, -97.67657 30.311942, -97.67102399999999 30.309093, -97.670766 30.308532, -97.673034 30.307985, -97.678432 30.307913, -97.67950499999999 30.307399, -97.68131299999999 30.304584, -97.685518 30.306571, -97.68639899999999 30.308796))"
484530021131,0.0,48,453,002113,1,0.0,27.0,0.0,8.0,50.0,0.0,1035.0,679.0,0.0,0.0,0.0,97.0,0.0,54.0,28.0,59.0,0.0,1927.0,111.0,0.0,0.0,679.0,9.0,20.0,128.0,1927.0,123.0,474.0,0.0,0.0,0.0,66.0,45.0,0.0,28.0,1369.0,0.0,679.0,23067.0,32.0,16.0,0.0,0.0,0.0,126.0,74.0,559.0,2.84,0.0,314.0,960.0,19.0,679.0,408.0,1927.0,0.0,1011.0,20.0,679.0,225000.0,0.0,711.0,66.0,0.0,0.0,0.0,17.0,0.0,0.0,55.0,140.0,0.0,19.0,0.0,8.0,1008.0,0.0,17.0,943.0,0.0,19.0,3598.0,0.0,0.0,13.0,0.0,0.0,0.0,22.0,0.0,7.0,74.0,0.0,28.0,108.0,0.0,9.0,0.0,34.9,0.0,20.0,17.0,0.0,0.0,1776.0,0.0,711.0,11.0,0.0,44.0,0.0,7.0,484530021131,48453002113,48453,48453,48,453,002113,1,1500000US484530021131,484530021131,1,BG,586344,0,"POLYGON ((-97.67402 30.314967, -97.67003 30.316972, -97.666703 30.320446, -97.664525 30.318243, -97.663218 30.315786, -97.666631 30.310586, -97.667152 30.310063, -97.672095 30.313129, -97.67402 30.314967))"
484530021132,15.0,48,453,002113,2,15.0,26.0,0.0,0.0,0.0,0.0,362.0,285.0,0.0,0.0,0.0,49.0,0.0,50.0,0.0,14.0,0.0,722.0,11.0,0.0,16.0,285.0,8.0,0.0,100.0,722.0,123.0,92.0,17.0,0.0,0.0,66.0,11.0,0.0,28.0,569.0,0.0,285.0,33787.0,0.0,24.0,0.0,0.0,0.0,32.0,57.0,127.0,2.53,15.0,70.0,1146.0,10.0,285.0,167.0,722.0,0.0,297.0,0.0,285.0,277500.0,0.0,285.0,23.0,0.0,0.0,0.0,18.0,0.0,0.0,55.0,36.0,0.0,19.0,0.0,0.0,336.0,0.0,17.0,204.0,0.0,12.0,3598.0,26.0,0.0,0.0,0.0,0.0,13.0,22.0,0.0,7.0,8.0,0.0,0.0,57.0,0.0,42.0,0.0,47.7,0.0,15.0,17.0,17.0,0.0,623.0,0.0,285.0,0.0,10.0,44.0,0.0,15.0,484530021132,48453002113,48453,48453,48,453,002113,2,1500000US484530021132,484530021132,2,BG,672352,0,"POLYGON ((-97.68157599999999 30.316225, -97.679621 30.319455, -97.679152 30.320242, -97.67918 30.321594, -97.678282 30.321772, -97.67656799999999 30.31986, -97.676676 30.318346, -97.67402 30.314967, -97.672095 30.313129, -97.667152 30.310063, -97.66803999999999 30.309522, -97.66906299999999 30.308986, -97.670766 30.308532, -97.67102399999999 30.309093, -97.67657 30.311942, -97.680925 30.314755, -97.68157599999999 30.316225))"
484530021133,0.0,48,453,002113,3,19.0,7.0,0.0,16.0,0.0,0.0,595.0,416.0,0.0,0.0,0.0,23.0,0.0,50.0,0.0,0.0,0.0,959.0,22.0,0.0,19.0,416.0,12.0,9.0,98.0,959.0,123.0,198.0,0.0,0.0,0.0,66.0,0.0,0.0,28.0,820.0,0.0,416.0,40676.0,31.0,0.0,0.0,0.0,0.0,27.0,7.0,58.0,2.25,0.0,123.0,1075.0,19.0,416.0,134.0,959.0,12.0,419.0,15.0,416.0,272100.0,0.0,447.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,55.0,55.0,0.0,19.0,0.0,15.0,588.0,0.0,17.0,129.0,0.0,0.0,3598.0,17.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,7.0,66.0,0.0,6.0,5.0,0.0,33.0,0.0,42.8,0.0,24.0,17.0,0.0,0.0,886.0,19.0,447.0,0.0,0.0,44.0,0.0,3.0,484530021133,48453002113,48453,48453,48,453,002113,3,1500000US484530021133,484530021133,3,BG,796827,0,"POLYGON ((-97.680785 30.32309, -97.679019 30.323672, -97.67322799999999 30.32572, -97.672558 30.325188, -97.67242899999999 30.325104, -97.672635 30.32503, -97.67280000000001 30.324975, -97.666703 30.320446, -97.67003 30.316972, -97.67402 30.314967, -97.676676 30.318346, -97.67656799999999 30.31986, -97.678282 30.321772, -97.67918 30.321594, -97.68050199999999 30.322786, -97.680785 30.32309))"
484530022011,0.0,48,453,002201,1,0.0,51.0,0.0,22.0,19.0,9.0,517.0,301.0,0.0,0.0,0.0,14.0,0.0,53.0,25.0,71.0,22.0,1072.0,55.0,0.0,11.0,301.0,10.0,9.0,81.0,1072.0,73.0,238.0,15.0,0.0,0.0,30.0,52.0,0.0,22.0,631.0,0.0,301.0,15951.0,11.0,0.0,0.0,0.0,0.0,95.0,124.0,211.0,3.56,92.0,128.0,1351.0,6.0,301.0,464.0,1072.0,0.0,562.0,21.0,301.0,115300.0,8.0,312.0,110.0,11.0,0.0,0.0,0.0,0.0,0.0,37.0,173.0,0.0,0.0,0.0,39.0,466.0,0.0,69.0,517.0,0.0,0.0,2076.0,0.0,0.0,0.0,0.0,56.0,7.0,79.0,0.0,5.0,38.0,0.0,9.0,41.0,0.0,0.0,0.0,31.0,0.0,0.0,57.0,0.0,0.0,1005.0,14.0,312.0,11.0,6.0,39.0,0.0,0.0,484530022011,48453002201,48453,48453,48,453,002201,1,1500000US484530022011,484530022011,1,BG,4079546,1348,"POLYGON ((-97.67322799999999 30.32572, -97.670255 30.326745, -97.66587699999999 30.327694, -97.65487399999999 30.328725, -97.64729299999999 30.329239, -97.64683599999999 30.329264, -97.643998 30.329539, -97.64401199999999 30.32928, -97.644026 30.328962, -97.64403999999999 30.328635, -97.64443899999999 30.324184, -97.64574499999999 30.311987, -97.64704399999999 30.309601, -97.650206 30.311301, -97.64984699999999 30.312023, -97.651259 30.312356, -97.65347 30.308793, -97.66152199999999 30.312878, -97.66219699999999 30.312858, -97.662508 30.312843, -97.663118 30.315505, -97.663218 30.315786, -97.664525 30.318243, -97.666703 30.320446, -97.67280000000001 30.324975, -97.672635 30.32503, -97.67242899999999 30.325104, -97.672558 30.325188, -97.67322799999999 30.32572))"
484530022012,9.0,48,453,002201,2,7.0,23.0,0.0,0.0,22.0,9.0,429.0,295.0,0.0,0.0,0.0,15.0,0.0,97.0,6.0,67.0,22.0,1004.0,78.0,0.0,0.0,295.0,0.0,41.0,128.0,1004.0,73.0,158.0,7.0,0.0,0.0,30.0,18.0,0.0,22.0,625.0,0.0,295.0,18742.0,32.0,0.0,0.0,0.0,0.0,77.0,56.0,160.0,3.4,35.0,116.0,1164.0,15.0,295.0,376.0,1004.0,6.0,463.0,17.0,295.0,163000.0,8.0,327.0,28.0,10.0,0.0,0.0,5.0,3.0,0.0,37.0,97.0,0.0,0.0,7.0,14.0,406.0,0.0,69.0,574.0,0.0,5.0,2076.0,11.0,0.0,0.0,0.0,56.0,0.0,79.0,0.0,5.0,22.0,0.0,14.0,30.0,0.0,37.0,0.0,34.9,0.0,6.0,57.0,0.0,0.0,892.0,16.0,327.0,5.0,0.0,39.0,0.0,27.0,484530022012,48453002201,48453,48453,48,453,002201,2,1500000US484530022012,484530022012,2,BG,1091887,0,"POLYGON ((-97.66219699999999 30.312858, -97.66152199999999 30.312878, -97.65347 30.308793, -97.651259 30.312356, -97.64984699999999 30.312023, -97.650206 30.311301, -97.64704399999999 30.309601, -97.65072599999999 30.303263, -97.652473 30.30224, -97.653887 30.302908, -97.65537399999999 30.303239, -97.661102 30.302655, -97.66102699999999 30.30608, -97.662508 30.312843, -97.66219699999999 30.312858))"
484530022021,26.0,48,453,002202,1,12.0,0.0,0.0,48.0,113.0,56.0,1209.0,769.0,0.0,0.0,0.0,54.0,0.0,84.0,0.0,99.0,163.0,2274.0,259.0,0.0,0.0,769.0,54.0,0.0,164.0,2274.0,314.0,749.0,16.0,0.0,15.0,214.0,43.0,0.0,188.0,1547.0,0.0,769.0,19554.0,0.0,0.0,0.0,0.0,0.0,241.0,207.0,122.0,2.96,126.0,192.0,1253.0,0.0,769.0,1211.0,2274.0,0.0,1184.0,0.0,769.0,130800.0,128.0,769.0,166.0,0.0,0.0,0.0,21.0,51.0,25.0,255.0,336.0,0.0,101.0,16.0,36.0,1209.0,0.0,424.0,820.0,0.0,0.0,9240.0,0.0,0.0,0.0,0.0,96.0,0.0,418.0,0.0,34.0,36.0,0.0,0.0,0.0,0.0,26.0,0.0,36.4,0.0,0.0,557.0,18.0,0.0,2136.0,14.0,769.0,0.0,46.0,378.0,0.0,0.0,484530022021,48453002202,48453,48453,48,453,002202,1,1500000US484530022021,484530022021,1,BG,1816041,0,"POLYGON ((-97.64374599999999 30.304228, -97.641391 30.306599, -97.641086 30.306471, -97.64072499999999 30.30689, -97.639529 30.307129, -97.632722 30.306372, -97.631575 30.306847, -97.630527 30.307755, -97.63037799999999 30.307963, -97.627533 30.306579, -97.627934 30.305677, -97.620842 30.302262, -97.622838 30.29926, -97.622923 30.2993, -97.62416999999999 30.299888, -97.62787499999999 30.298679, -97.62875099999999 30.301121, -97.629727 30.301203, -97.63421699999999 30.299129, -97.63517499999999 30.297352, -97.63793299999999 30.296088, -97.63929899999999 30.296756, -97.64018799999999 30.29719, -97.64174 30.297766, -97.64368899999999 30.29823, -97.64635699999999 30.299369, -97.64374599999999 30.304228))"
484530022022,75.0,48,453,002202,2,0.0,28.0,0.0,0.0,90.0,56.0,589.0,310.0,0.0,0.0,0.0,80.0,0.0,142.0,44.0,196.0,163.0,1330.0,132.0,0.0,0.0,310.0,0.0,38.0,0.0,1330.0,314.0,267.0,39.0,0.0,0.0,214.0,67.0,0.0,188.0,667.0,0.0,310.0,7658.0,96.0,0.0,0.0,0.0,0.0,164.0,69.0,705.0,4.29,140.0,215.0,1092.0,0.0,310.0,61.0,1330.0,0.0,756.0,67.0,310.0,100111.94029850746,128.0,406.0,69.0,0.0,0.0,0.0,0.0,18.0,41.0,255.0,212.0,0.0,101.0,0.0,0.0,561.0,0.0,424.0,1230.0,0.0,0.0,9240.0,0.0,0.0,0.0,0.0,96.0,0.0,418.0,0.0,34.0,0.0,0.0,16.0,73.0,0.0,0.0,0.0,26.0,0.0,0.0,557.0,39.0,0.0,1108.0,0.0,406.0,0.0,0.0,378.0,0.0,0.0,484530022022,48453002202,48453,48453,48,453,002202,2,1500000US484530022022,484530022022,2,BG,792247,0,"POLYGON ((-97.63793299999999 30.296088, -97.63517499999999 30.297352, -97.63421699999999 30.299129, -97.629727 30.301203, -97.62875099999999 30.301121, -97.62787499999999 30.298679, -97.62416999999999 30.299888, -97.622923 30.2993, -97.622838 30.29926, -97.62795199999999 30.29124, -97.635662 30.294978, -97.63793299999999 30.296088))"
484530022023,43.0,48,453,002202,3,44.0,247.0,0.0,43.0,253.0,56.0,2307.0,1398.0,0.0,0.0,0.0,400.0,0.0,259.0,150.0,538.0,163.0,5710.0,512.0,0.0,0.0,1398.0,10.0,39.0,142.0,5555.0,314.0,1049.0,47.0,0.0,0.0,214.0,198.0,0.0,188.0,2467.0,0.0,1398.0,13033.0,80.0,0.0,0.0,0.0,0.0,442.0,622.0,2377.0,4.03,286.0,916.0,1020.0,10.0,1398.0,1045.0,5710.0,22.0,2914.0,90.0,1398.0,54500.0,128.0,1478.0,585.0,0.0,0.0,0.0,12.0,42.0,543.0,255.0,1038.0,22.0,101.0,0.0,7.0,2060.0,0.0,424.0,4108.0,0.0,0.0,9240.0,21.0,0.0,0.0,0.0,96.0,0.0,418.0,0.0,34.0,259.0,0.0,78.0,99.0,0.0,18.0,0.0,19.8,0.0,34.0,557.0,38.0,0.0,5051.0,47.0,1478.0,0.0,0.0,378.0,0.0,5.0,484530022023,48453002202,48453,48453,48,453,002202,3,1500000US484530022023,484530022023,3,BG,10153379,10175,"POLYGON ((-97.65072599999999 30.303263, -97.64704399999999 30.309601, -97.64574499999999 30.311987, -97.64443899999999 30.324184, -97.64403999999999 30.328635, -97.644026 30.328962, -97.64401199999999 30.32928, -97.643998 30.329539, -97.622609 30.330996, -97.62143999999999 30.331146, -97.604406 30.335608, -97.59979299999999 30.33734, -97.59933199999999 30.337096, -97.60072699999999 30.334783, -97.60413 30.329145, -97.60530199999999 30.326596, -97.605379 30.326375, -97.61929499999999 30.304652, -97.620842 30.302262, -97.627934 30.305677, -97.627533 30.306579, -97.63037799999999 30.307963, -97.630527 30.307755, -97.631575 30.306847, -97.632722 30.306372, -97.639529 30.307129, -97.64072499999999 30.30689, -97.641086 30.306471, -97.641391 30.306599, -97.64374599999999 30.304228, -97.64635699999999 30.299369, -97.64821999999999 30.300237, -97.652473 30.30224, -97.65072599999999 30.303263))"
