482013241003,B25077_001E,Interpolated
482013301002,B25064_001E,Interpolated
482013303031,B25077_001E,Interpolated
482013304001,B25064_001E,Interpolated
482013307002,B25064_001E,Interpolated
482013309002,B25077_001E,Interpolated
482013309003,B25064_001E,Interpolated
482013314001,B25077_001E,Interpolated
482013315001,B25064_001E,Interpolated
482013315003,B25077_001E,Interpolated
482013315004,B25064_001E,Interpolated
482013315005,B25064_001E,Interpolated
482013316021,B25077_001E,Interpolated
482013317002,B25064_001E,Interpolated
482013322001,B25064_001E,Interpolated
482013328002,B25077_001E,Interpolated
482013332012,B25077_001E,Interpolated
482013332013,B25064_001E,Interpolated
482013332021,B25064_001E,Interpolated
482013332023,B25077_001E,Interpolated
482013332024,B25077_001E,Interpolated
482013338002,B25077_001E,Interpolated
482013338004,B25064_001E,Interpolated
482013338005,B25064_001E,Interpolated
482013339023,B25077_001E,Interpolated
482013340011,B25077_001E,Interpolated
482013340022,B25077_001E,Interpolated
482013341003,B25064_001E,Interpolated
482013401002,B25077_001E,Interpolated
482013402022,B25064_001E,Interpolated
482013403011,B25064_001E,Interpolated
482013403021,B25064_001E,Interpolated
482013403022,B25064_001E,Interpolated
482013403023,B25064_001E,Interpolated
482013404001,B25064_001E,Interpolated
482013405004,B25064_001E,Interpolated
482013405005,B25064_001E,Interpolated
482013406001,B25064_001E,Interpolated
482013407004,B25064_001E,Interpolated
482013408001,B25064_001E,Interpolated
482013410004,B25077_001E,Interpolated
482013412011,B25077_001E,Interpolated
482013413011,B25077_001E,Interpolated
482013414002,B25064_001E,Interpolated
482013415011,B25064_001E,Interpolated
482013420011,B25064_001E,Interpolated
482013420012,B25064_001E,Interpolated
482013420013,B25064_001E,Interpolated
482013421002,B25064_001E,Interpolated
482013422003,B25077_001E,Interpolated
482013425002,B25064_001E,Interpolated
482013428002,B25064_001E,Interpolated
482013429001,B25064_001E,Interpolated
482013431002,B25064_001E,Interpolated
482013432002,B25064_001E,Interpolated
482013433012,B25064_001E,Interpolated
482013433013,B25064_001E,Interpolated
482013433021,B25064_001E,Interpolated
482013501001,B25064_001E,Interpolated
482013502003,B25064_001E,Interpolated
482013503001,B25064_001E,Interpolated
482013503002,B25064_001E,Interpolated
482013503003,B25064_001E,Interpolated
482013507002,B25064_001E,Interpolated
482014103001,B25077_001E,Interpolated
482014103001,B25064_001E,Interpolated
482014106001,B25077_001E,Interpolated
482014111001,B25064_001E,Interpolated
482014112002,B25064_001E,Interpolated
482014113002,B25077_001E,Interpolated
482014114002,B25064_001E,Interpolated
482014114003,B25064_001E,Interpolated
482014115013,B25077_001E,Interpolated
482014115023,B25077_001E,Interpolated
482014116001,B25064_001E,Interpolated
482014117001,B25077_001E,Interpolated
482014117002,B25077_001E,Interpolated
482014118001,B25077_001E,Interpolated
482014120003,B25064_001E,Interpolated
482014122001,B25064_001E,Interpolated
482014122002,B25064_001E,Interpolated
482014123001,B25064_001E,Interpolated
482014123002,B25064_001E,Interpolated
482014123004,B25064_001E,Interpolated
482014124001,B25064_001E,Interpolated
482014124002,B25064_001E,Interpolated
482014124003,B25064_001E,Interpolated
482014125001,B25064_001E,Interpolated
482014126001,B25064_001E,Interpolated
482014128003,B25064_001E,Interpolated
482014129001,B25077_001E,Interpolated
482014129003,B25064_001E,Interpolated
482014131001,B25064_001E,Interpolated
482014131003,B25064_001E,Interpolated
482014132011,B25077_001E,Interpolated
482014133005,B25064_001E,Interpolated
482014201002,B25077_001E,Interpolated
482014203003,B25064_001E,Interpolated
482014205002,B25077_001E,Interpolated
482014205003,B25077_001E,Interpolated
482014207001,B25064_001E,Interpolated
482014207002,B25064_001E,Interpolated
482014208001,B25064_001E,Interpolated
482014209001,B25064_001E,Interpolated
482014209002,B25064_001E,Interpolated
482014209004,B25064_001E,Interpolated
482014211012,B25077_001E,Interpolated
482014211022,B25077_001E,Interpolated
482014211023,B25077_001E,Interpolated
482014212011,B25077_001E,Interpolated
482014212012,B25077_001E,Interpolated
482014212023,B25077_001E,Interpolated
482014213002,B25077_001E,Interpolated
482014214011,B25077_001E,Interpolated
482014214012,B25077_001E,Interpolated
482014214022,B25077_001E,Interpolated
482014214031,B25077_001E,Interpolated
482014215001,B25077_001E,Interpolated
482014215002,B25077_001E,Interpolated
482014215004,B25077_001E,Interpolated
482014216001,B25077_001E,Interpolated
482014216002,B25077_001E,Interpolated
482014216004,B25077_001E,Interpolated
482014217001,B25077_001E,Interpolated
482014217003,B25064_001E,Interpolated
482014218001,B25077_001E,Interpolated
482014218002,B25077_001E,Interpolated
482014219001,B25064_001E,Interpolated
482014219002,B25064_001E,Interpolated
482014219003,B25064_001E,Interpolated
482014220001,B25064_001E,Interpolated
482014220002,B25064_001E,Interpolated
482014220003,B25064_001E,Interpolated
482014221005,B25064_001E,Interpolated
482014222002,B25077_001E,Interpolated
482014223011,B25077_001E,Interpolated
482014224013,B25077_001E,Interpolated
482014224023,B25077_001E,Interpolated
482014225001,B25077_001E,Interpolated
482014225002,B25064_001E,Interpolated
482014226002,B25064_001E,Interpolated
482014227011,B25077_001E,Interpolated
482014228001,B25077_001E,Interpolated
482014228004,B25077_001E,Interpolated
482014230002,B25077_001E,Interpolated
482014231001,B25077_001E,Interpolated
482014231002,B25077_001E,Interpolated
482014232021,B25077_001E,Interpolated
482014232023,B25077_001E,Interpolated
482014234013,B25064_001E,Interpolated
482014236001,B25064_001E,Interpolated
482014301004,B25077_001E,Interpolated
482014303001,B25064_001E,Interpolated
482014303002,B25064_001E,Interpolated
482014303003,B25064_001E,Interpolated
482014304001,B25064_001E,Interpolated
482014304002,B25064_001E,Interpolated
482014306001,B25064_001E,Interpolated
482014306002,B25064_001E,Interpolated
482014307003,B25064_001E,Interpolated
482014309002,B25064_001E,Interpolated
482014309003,B25064_001E,Interpolated
482014310002,B25064_001E,Interpolated
482014310004,B25064_001E,Interpolated
482014311011,B25064_001E,Interpolated
482014311012,B25077_001E,Interpolated
482014311021,B25077_001E,Interpolated
482014312011,B25077_001E,Interpolated
482014312012,B25077_001E,Interpolated
482014312021,B25077_001E,Interpolated
482014313012,B25077_001E,Interpolated
482014313023,B25064_001E,Interpolated
482014315023,B25064_001E,Interpolated
482014316001,B25064_001E,Interpolated
482014317001,B25064_001E,Interpolated
482014318021,B25077_001E,Interpolated
482014319001,B25077_001E,Interpolated
482014320011,B25077_001E,Interpolated
482014320021,B25077_001E,Interpolated
482014320022,B25077_001E,Interpolated
482014321001,B25077_001E,Interpolated
482014321002,B25077_001E,Interpolated
482014321003,B25064_001E,Interpolated
482014322001,B25064_001E,Interpolated
482014322002,B25064_001E,Interpolated
482014323002,B25077_001E,Interpolated
482014323003,B25077_001E,Interpolated
482014324002,B25077_001E,Interpolated
482014325001,B25077_001E,Interpolated
482014326001,B25064_001E,Interpolated
482014327011,B25077_001E,Interpolated
482014327012,B25077_001E,Interpolated
482014327013,B25077_001E,Interpolated
482014328021,B25077_001E,Interpolated
482014328022,B25077_001E,Interpolated
482014328024,B25077_001E,Interpolated
482014329011,B25077_001E,Interpolated
482014329012,B25064_001E,Interpolated
482014329022,B25077_001E,Interpolated
482014330011,B25077_001E,Interpolated
482014330013,B25077_001E,Interpolated
482014330021,B25077_001E,Interpolated
482014330022,B25077_001E,Interpolated
482014330031,B25077_001E,Interpolated
482014330032,B25077_001E,Interpolated
482014331001,B25077_001E,Interpolated
482014331002,B25077_001E,Interpolated
482014333001,B25064_001E,Interpolated
482014335011,B25077_001E,Interpolated
482014335012,B25077_001E,Interpolated
482014335022,B25077_001E,Interpolated
482014335024,B25077_001E,Interpolated
482014336001,B25077_001E,Interpolated
482014336002,B25077_001E,Interpolated
482014336003,B25077_001E,Interpolated
482014336004,B25077_001E,Interpolated
482014401002,B25064_001E,Interpolated
482014401004,B25077_001E,Interpolated
482014401004,B25064_001E,Interpolated
482014502001,B25064_001E,Interpolated
482014502003,B25064_001E,Interpolated
482014503003,B25064_001E,Interpolated
482014506001,B25064_001E,Interpolated
482014507003,B25064_001E,Interpolated
482014508021,B25064_001E,Interpolated
482014508024,B25077_001E,Interpolated
482014508025,B25077_001E,Interpolated
482014510011,B25064_001E,Interpolated
482014510012,B25077_001E,Interpolated
482014510013,B25077_001E,Interpolated
482014510022,B25077_001E,Interpolated
482014510023,B25077_001E,Interpolated
482014511003,B25064_001E,Interpolated
482014512002,B25064_001E,Interpolated
482014513001,B25064_001E,Interpolated
482014519014,B25077_001E,Interpolated
482014520003,B25077_001E,Interpolated
482014521001,B25077_001E,Interpolated
482014521003,B25077_001E,Interpolated
482014522011,B25077_001E,Interpolated
482014522014,B25077_001E,Interpolated
482014522021,B25077_001E,Interpolated
482014524003,B25077_001E,Interpolated
482014526001,B25077_001E,Interpolated
482014532003,B25077_001E,Interpolated
482014533001,B25077_001E,Interpolated
482014534021,B25064_001E,Interpolated
482014534022,B25077_001E,Interpolated
482014536021,B25064_001E,Interpolated
482014538002,B25064_001E,Interpolated
482014541001,B25064_001E,Interpolated
482014544001,B25077_001E,Interpolated
482014547001,B25064_001E,Interpolated
482014547003,B25064_001E,Interpolated
482014547004,B25064_001E,Interpolated
482014549001,B25064_001E,Interpolated
482015103003,B25064_001E,Interpolated
482015105003,B25064_001E,Interpolated
482015108004,B25064_001E,Interpolated
482015108005,B25077_001E,Interpolated
482015108006,B25064_001E,Interpolated
482015109003,B25064_001E,Interpolated
482015110023,B25064_001E,Interpolated
482015113013,B25064_001E,Interpolated
482015115001,B25064_001E,Interpolated
482015202001,B25064_001E,Interpolated
482015203002,B25077_001E,Interpolated
482015206021,B25077_001E,Interpolated
482015206024,B25077_001E,Interpolated
482015207001,B25064_001E,Interpolated
482015207002,B25064_001E,Interpolated
482015213001,B25064_001E,Interpolated
482015214001,B25077_001E,Interpolated
482015214002,B25077_001E,Interpolated
482015217001,B25077_001E,Interpolated
482015217004,B25077_001E,Interpolated
482015219003,B25064_001E,Interpolated
482015220002,B25064_001E,Interpolated
482015225001,B25064_001E,Interpolated
482015225002,B25064_001E,Interpolated
482015225003,B25064_001E,Interpolated
482015225004,B25064_001E,Interpolated
482015301001,B25077_001E,Interpolated
482015301002,B25077_001E,Interpolated
482015301003,B25077_001E,Interpolated
482015302003,B25064_001E,Interpolated
482015306001,B25077_001E,Interpolated
482015307003,B25077_001E,Interpolated
482015309003,B25064_001E,Interpolated
482015312003,B25064_001E,Interpolated
482015313001,B25077_001E,Interpolated
482015313003,B25077_001E,Interpolated
482015315002,B25064_001E,Interpolated
482015317002,B25064_001E,Interpolated
482015320011,B25077_001E,Interpolated
482015320012,B25077_001E,Interpolated
482015321001,B25077_001E,Interpolated
482015321004,B25077_001E,Interpolated
482015322001,B25077_001E,Interpolated
482015323002,B25077_001E,Interpolated
482015323002,B25064_001E,Interpolated
482015324001,B25064_001E,Interpolated
482015324002,B25064_001E,Interpolated
482015325012,B25064_001E,Interpolated
482015325022,B25064_001E,Interpolated
482015331002,B25064_001E,Interpolated
482015333003,B25077_001E,Interpolated
482015333003,B25064_001E,Interpolated
482015334004,B25064_001E,Interpolated
482015335003,B25064_001E,Interpolated
482015336001,B25077_001E,Interpolated
482015337011,B25077_001E,Interpolated
482015338021,B25077_001E,Interpolated
482015339012,B25064_001E,Interpolated
482015342024,B25064_001E,Interpolated
482015401002,B25064_001E,Interpolated
482015405012,B25077_001E,Interpolated
482015405013,B25077_001E,Interpolated
482015410022,B25064_001E,Interpolated
482015411001,B25064_001E,Interpolated
482015411002,B25064_001E,Interpolated
482015412023,B25064_001E,Interpolated
482015413004,B25064_001E,Interpolated
482015416012,B25064_001E,Interpolated
482015417003,B25077_001E,Interpolated
482015420003,B25064_001E,Interpolated
482015423011,B25064_001E,Interpolated
482015423013,B25064_001E,Interpolated
482015428001,B25064_001E,Interpolated
482015430011,B25064_001E,Interpolated
482015501001,B25077_001E,Interpolated
482015501002,B25077_001E,Interpolated
482015502002,B25077_001E,Interpolated
482015503011,B25077_001E,Interpolated
482015503012,B25077_001E,Interpolated
482015503013,B25077_001E,Interpolated
482015503021,B25077_001E,Interpolated
482015504013,B25064_001E,Interpolated
482015504022,B25077_001E,Interpolated
482015511004,B25064_001E,Interpolated
482015512002,B25064_001E,Interpolated
482015512003,B25064_001E,Interpolated
482015513002,B25064_001E,Interpolated
482015517012,B25064_001E,Interpolated
482015517014,B25064_001E,Interpolated
482015517015,B25064_001E,Interpolated
482015517022,B25064_001E,Interpolated
482015517033,B25064_001E,Interpolated
482015518001,B25064_001E,Interpolated
482015518002,B25064_001E,Interpolated
482015518003,B25064_001E,Interpolated
482015519001,B25077_001E,Interpolated
482015519002,B25077_001E,Interpolated
482015519003,B25077_001E,Interpolated
482015521021,B25064_001E,Interpolated
482015521022,B25064_001E,Interpolated
482015523012,B25064_001E,Interpolated
482015524002,B25064_001E,Interpolated
482015526022,B25064_001E,Interpolated
482015528002,B25064_001E,Interpolated
482015528005,B25064_001E,Interpolated
482015529001,B25064_001E,Interpolated
482015530011,B25064_001E,Interpolated
482015531001,B25064_001E,Interpolated
482015531002,B25064_001E,Interpolated
482015533001,B25077_001E,Interpolated
482015533002,B25077_001E,Interpolated
482015534022,B25064_001E,Interpolated
482015534024,B25064_001E,Interpolated
482015535003,B25064_001E,Interpolated
482015536002,B25064_001E,Interpolated
482015537001,B25064_001E,Interpolated
482015538022,B25064_001E,Interpolated
482015539001,B25064_001E,Interpolated
482015539002,B25064_001E,Interpolated
482015539003,B25064_001E,Interpolated
482015539004,B25064_001E,Interpolated
482015540022,B25064_001E,Interpolated
482015541011,B25064_001E,Interpolated
482015543011,B25064_001E,Interpolated
482015543013,B25064_001E,Interpolated
482015543014,B25064_001E,Interpolated
482015545011,B25064_001E,Interpolated
482015545012,B25064_001E,Interpolated
482015545021,B25064_001E,Interpolated
482015545023,B25064_001E,Interpolated
482015546001,B25064_001E,Interpolated
482015549012,B25064_001E,Interpolated
482015549022,B25064_001E,Interpolated
482015556001,B25064_001E,Interpolated
482015557011,B25064_001E,Interpolated
482015560002,B25064_001E,Interpolated
482019801001,B25077_001E,Interpolated
482013116001,B25077_001E,County Filled
482013116002,B25077_001E,County Filled
482014211021,B25077_001E,County Filled
482014212013,B25077_001E,County Filled
482014212021,B25077_001E,County Filled
482014212022,B25077_001E,County Filled
482014214021,B25077_001E,County Filled
482014330012,B25077_001E,County Filled
