index,B03002_021E,state,county,tract,block group,bg_fips,tract_fips,country_fips,B16004_040E,B23025_003E,B27001_017E,B27001_057E,B16004_045E,B03002_005E,B11001_001E,B16004_001E,B27001_045E,B01002_001E,B16004_012E,B16004_061E,B25003_001E,B01001_001E,B01001_048E,B01001_023E,B23025_005E,B01001_047E,B01001_045E,B16004_039E,B15003_011E,B15003_001E,B25024_001E,B16004_030E,B16004_035E,B03002_012E,B15003_012E,B15003_004E,B25010_001E,B25044_001E,B27001_005E,B16004_034E,B25002_001E,B16004_007E,B15003_014E,B27001_011E,B15003_008E,B16004_008E,B15003_003E,B16004_022E,B16004_018E,B03002_001E,C24010_032E,B19301_001E,B01001_024E,B27001_054E,B17021_002E,C24010_055E,B27001_042E,B17021_001E,B15003_010E,B19001_001E,B27001_036E,B15003_016E,C24010_019E,B25044_003E,B01001_022E,B27001_033E,B11001_006E,B25024_010E,B27001_023E,B16004_051E,B15003_006E,B15003_013E,B01001_049E,B01001_027E,B19001_017E,B01001_021E,B25077_001E,B27001_039E,B01001_046E,B01001_003E,B16004_052E,B15003_007E,B01001_044E,B15003_015E,C24010_068E,B19055_001E,B27001_051E,B27001_029E,B27001_008E,B15003_009E,C24010_001E,B25044_010E,B16004_029E,B16004_066E,B15003_005E,B01001_026E,B19055_002E,B25064_001E,B01001_025E,B15003_002E,B03002_004E,B27001_020E,B11005_005E,B25002_003E,B11005_003E,B16004_056E,B16004_044E,B27001_001E,B16004_057E,B25003_003E,B16004_017E,B16004_023E,B01001_020E,B16004_013E,B16004_062E,B27001_014E,B16004_067E,B03002_006E,B27001_026E,B27001_048E,C24010_038E,county_fips,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,AFFGEOID,GEOID,NAME,LSAD,ALAND,AWATER,geometry
482013425001,0.0,48,201,342500,1,482013425001,48201342500,48201,0.0,1257.0,110.0,0.0,0.0,0.0,1137.0,2752.0,100.0,38.2,0.0,0.0,1137.0,2933.0,90.0,28.0,179.0,43.0,32.0,0.0,0.0,1998.0,1290.0,0.0,0.0,1082.0,0.0,0.0,2.49,1137.0,0.0,0.0,1290.0,0.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,2933.0,52.0,30137.0,0.0,0.0,217.0,23.0,20.0,2835.0,6.0,1137.0,0.0,0.0,15.0,29.0,66.0,0.0,193.0,0.0,32.0,0.0,0.0,32.0,69.0,120.0,28.0,77.0,178000.0,44.0,109.0,61.0,0.0,0.0,126.0,12.0,0.0,1137.0,54.0,0.0,58.0,0.0,1078.0,45.0,14.0,0.0,0.0,1425.0,451.0,1331.0,59.0,15.0,19.0,43.0,165.0,153.0,345.0,0.0,0.0,5555.0,0.0,529.0,0.0,0.0,84.0,0.0,0.0,101.0,0.0,0.0,0.0,14.0,372.0,48201,48,201,342500,1,1500000US482013425001,482013425001,1,BG,1667500,3490,"POLYGON ((-95.14281099999999 29.690604, -95.14142299999999 29.690525, -95.138553 29.689229, -95.127583 29.689221, -95.12348799999999 29.68954, -95.123278 29.679204, -95.12564499999999 29.679495, -95.129266 29.681911, -95.142619 29.681736, -95.14272199999999 29.689478, -95.14281099999999 29.690604))"
482013425002,0.0,48,201,342500,2,482013425002,48201342500,48201,0.0,811.0,110.0,0.0,0.0,0.0,582.0,1406.0,100.0,50.4,0.0,0.0,582.0,1456.0,0.0,40.0,55.0,68.0,9.0,0.0,0.0,1099.0,582.0,0.0,0.0,86.0,0.0,0.0,2.5,582.0,0.0,0.0,582.0,0.0,22.0,21.0,0.0,0.0,0.0,0.0,0.0,1456.0,35.0,56283.0,14.0,0.0,55.0,18.0,20.0,1434.0,0.0,582.0,0.0,0.0,14.0,28.0,33.0,0.0,38.0,0.0,32.0,0.0,0.0,0.0,15.0,5.0,47.0,28.0,183800.0,44.0,13.0,45.0,0.0,0.0,30.0,13.0,0.0,582.0,54.0,0.0,58.0,0.0,756.0,0.0,0.0,0.0,0.0,666.0,217.0,2898.9361702127662,16.0,0.0,0.0,43.0,33.0,0.0,131.0,0.0,0.0,5555.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,101.0,0.0,0.0,0.0,14.0,340.0,48201,48,201,342500,2,1500000US482013425002,482013425002,2,BG,2280714,60091,"POLYGON ((-95.143603 29.701199, -95.13838799999999 29.700775, -95.13086799999999 29.700861, -95.12815399999999 29.699894, -95.12374899999999 29.699881, -95.12348799999999 29.68954, -95.127583 29.689221, -95.138553 29.689229, -95.14142299999999 29.690525, -95.14281099999999 29.690604, -95.142725 29.695913, -95.143603 29.701199))"
482013425003,0.0,48,201,342500,3,482013425003,48201342500,48201,0.0,761.0,110.0,0.0,0.0,22.0,406.0,1234.0,100.0,35.7,0.0,0.0,406.0,1264.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,798.0,525.0,0.0,0.0,530.0,0.0,0.0,3.1,406.0,0.0,0.0,525.0,0.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,1264.0,22.0,22228.0,0.0,0.0,21.0,31.0,20.0,1264.0,0.0,406.0,0.0,12.0,58.0,0.0,0.0,0.0,33.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114700.0,44.0,12.0,30.0,0.0,0.0,0.0,84.0,0.0,406.0,54.0,0.0,58.0,0.0,761.0,17.0,0.0,0.0,0.0,653.0,97.0,1105.0,0.0,25.0,4.0,43.0,33.0,119.0,178.0,0.0,0.0,5555.0,0.0,199.0,0.0,0.0,4.0,0.0,0.0,101.0,0.0,0.0,0.0,14.0,427.0,48201,48,201,342500,3,1500000US482013425003,482013425003,3,BG,2457391,3540,"POLYGON ((-95.14492 29.711723, -95.140063 29.711598, -95.13865199999999 29.711552, -95.134056 29.711414, -95.124005 29.711497, -95.12374899999999 29.699881, -95.12815399999999 29.699894, -95.13086799999999 29.700861, -95.13838799999999 29.700775, -95.143603 29.701199, -95.14500000000001 29.701182, -95.14492 29.711723))"
482013427001,0.0,48,201,342700,1,482013427001,48201342700,48201,0.0,796.0,34.0,0.0,0.0,52.0,478.0,1293.0,30.0,34.5,0.0,0.0,478.0,1338.0,6.0,24.0,32.0,36.0,8.0,0.0,0.0,859.0,544.0,0.0,0.0,437.0,0.0,0.0,2.8,478.0,17.0,0.0,544.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,1338.0,25.0,27913.0,0.0,8.0,109.0,53.0,104.0,1338.0,5.0,478.0,42.0,9.0,76.0,21.0,8.0,8.0,69.0,8.0,35.0,0.0,0.0,29.0,0.0,0.0,12.0,5.0,112000.0,6.0,0.0,45.0,6.0,0.0,8.0,30.0,0.0,478.0,9.0,0.0,35.0,0.0,764.0,0.0,10.0,0.0,0.0,590.0,121.0,1188.0,0.0,33.0,0.0,7.0,70.0,66.0,131.0,0.0,0.0,4891.0,0.0,67.0,0.0,0.0,10.0,0.0,0.0,79.0,0.0,0.0,0.0,46.0,239.0,48201,48,201,342700,1,1500000US482013427001,482013427001,1,BG,1201800,3609,"POLYGON ((-95.124005 29.711497, -95.116131 29.711183, -95.114779 29.710948, -95.11529299999999 29.709366, -95.11374099999999 29.707775, -95.113559 29.700046, -95.12374899999999 29.699881, -95.124005 29.711497))"
482013427002,9.0,48,201,342700,2,482013427002,48201342700,48201,0.0,1375.0,34.0,0.0,0.0,0.0,793.0,2184.0,30.0,35.6,0.0,0.0,793.0,2260.0,15.0,16.0,156.0,13.0,51.0,0.0,2.0,1476.0,840.0,0.0,0.0,452.0,0.0,0.0,2.84,793.0,17.0,0.0,840.0,0.0,62.0,52.0,0.0,0.0,0.0,0.0,0.0,2260.0,97.0,33438.0,7.0,8.0,113.0,97.0,104.0,2260.0,7.0,793.0,42.0,8.0,41.0,0.0,37.0,8.0,141.0,0.0,35.0,0.0,0.0,25.0,21.0,34.0,57.0,17.0,166300.0,6.0,57.0,42.0,0.0,0.0,31.0,10.0,9.0,793.0,9.0,0.0,35.0,0.0,1219.0,34.0,0.0,0.0,0.0,1108.0,242.0,1066.0,41.0,0.0,61.0,7.0,116.0,47.0,271.0,0.0,0.0,4891.0,0.0,261.0,0.0,0.0,34.0,0.0,0.0,79.0,0.0,64.0,0.0,46.0,597.0,48201,48,201,342700,2,1500000US482013427002,482013427002,2,BG,1131588,0,"POLYGON ((-95.12374899999999 29.699881, -95.113559 29.700046, -95.11345999999999 29.694872, -95.11335799999999 29.689729, -95.12348799999999 29.68954, -95.12374899999999 29.699881))"
482013427003,0.0,48,201,342700,3,482013427003,48201342700,48201,0.0,587.0,34.0,0.0,0.0,0.0,438.0,1172.0,30.0,32.2,0.0,0.0,438.0,1293.0,13.0,42.0,45.0,53.0,27.0,0.0,7.0,759.0,466.0,0.0,0.0,230.0,0.0,0.0,2.95,438.0,17.0,0.0,466.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,1293.0,17.0,29471.0,0.0,8.0,121.0,17.0,104.0,1249.0,0.0,438.0,42.0,11.0,23.0,0.0,49.0,8.0,67.0,0.0,35.0,0.0,0.0,10.0,0.0,51.0,34.0,8.0,173800.0,6.0,70.0,70.0,0.0,0.0,6.0,7.0,0.0,438.0,9.0,0.0,35.0,0.0,542.0,0.0,0.0,0.0,0.0,666.0,194.0,1235.0,0.0,0.0,0.0,7.0,75.0,28.0,176.0,0.0,0.0,4891.0,0.0,118.0,0.0,0.0,12.0,0.0,0.0,79.0,0.0,0.0,0.0,46.0,258.0,48201,48,201,342700,3,1500000US482013427003,482013427003,3,BG,1123561,1457,"POLYGON ((-95.12348799999999 29.68954, -95.11335799999999 29.689729, -95.113118 29.679369, -95.123278 29.679204, -95.12348799999999 29.68954))"
482013428001,137.0,48,201,342800,1,482013428001,48201342800,48201,0.0,3713.0,17.0,0.0,0.0,0.0,2111.0,6555.0,99.0,36.1,0.0,0.0,2111.0,6983.0,15.0,16.0,106.0,32.0,54.0,23.0,36.0,4530.0,2111.0,17.0,0.0,2397.0,61.0,0.0,3.31,2111.0,28.0,9.0,2111.0,19.0,55.0,90.0,0.0,0.0,0.0,0.0,0.0,6983.0,163.0,38234.0,0.0,0.0,112.0,281.0,93.0,6968.0,17.0,2111.0,210.0,49.0,264.0,15.0,116.0,0.0,118.0,0.0,13.0,0.0,0.0,68.0,0.0,257.0,230.0,176.0,223400.0,140.0,138.0,171.0,0.0,0.0,160.0,53.0,19.0,2111.0,0.0,0.0,51.0,0.0,3607.0,0.0,30.0,0.0,0.0,3510.0,584.0,2695.6521739130435,0.0,38.0,0.0,133.0,122.0,0.0,943.0,0.0,0.0,8650.0,0.0,40.0,51.0,0.0,35.0,0.0,0.0,179.0,0.0,380.0,0.0,17.0,1753.0,48201,48,201,342800,1,1500000US482013428001,482013428001,1,BG,4201785,1130,"POLYGON ((-95.11345999999999 29.694872, -95.102211 29.695092, -95.10091899999999 29.695071, -95.08844099999999 29.695331, -95.08823099999999 29.695331, -95.08788899999999 29.684992, -95.08781399999999 29.679817, -95.087976 29.679815, -95.101888 29.679609, -95.113118 29.679369, -95.11335799999999 29.689729, -95.11345999999999 29.694872))"
482013428002,0.0,48,201,342800,2,482013428002,48201342800,48201,0.0,1033.0,17.0,0.0,0.0,0.0,609.0,1584.0,99.0,41.4,0.0,0.0,609.0,1667.0,52.0,0.0,33.0,10.0,17.0,0.0,0.0,1104.0,684.0,0.0,0.0,174.0,0.0,0.0,2.74,609.0,28.0,0.0,684.0,0.0,31.0,90.0,0.0,0.0,0.0,0.0,0.0,1667.0,50.0,38169.0,0.0,0.0,40.0,129.0,93.0,1667.0,0.0,609.0,210.0,0.0,15.0,0.0,46.0,0.0,80.0,0.0,13.0,0.0,0.0,0.0,0.0,18.0,45.0,0.0,194600.0,140.0,15.0,65.0,0.0,0.0,14.0,0.0,0.0,609.0,0.0,0.0,51.0,0.0,1000.0,0.0,17.0,0.0,0.0,954.0,130.0,1167.4757281553398,15.0,0.0,0.0,133.0,80.0,75.0,220.0,0.0,0.0,8650.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,179.0,0.0,0.0,0.0,17.0,616.0,48201,48,201,342800,2,1500000US482013428002,482013428002,2,BG,3243405,24427,"POLYGON ((-95.114779 29.710948, -95.11298499999999 29.710519, -95.092933 29.704667, -95.092225 29.704431, -95.08843399999999 29.703176, -95.088403 29.70238, -95.08823099999999 29.695331, -95.08844099999999 29.695331, -95.10091899999999 29.695071, -95.102211 29.695092, -95.11345999999999 29.694872, -95.113559 29.700046, -95.11374099999999 29.707775, -95.11529299999999 29.709366, -95.114779 29.710948))"
482013429001,0.0,48,201,342900,1,482013429001,48201342900,48201,0.0,607.0,98.0,0.0,0.0,0.0,280.0,836.0,95.0,36.6,0.0,0.0,280.0,836.0,0.0,0.0,26.0,16.0,0.0,0.0,84.0,710.0,314.0,0.0,0.0,566.0,0.0,0.0,2.99,280.0,8.0,0.0,314.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,836.0,88.0,31464.0,0.0,47.0,85.0,84.0,174.0,836.0,0.0,280.0,0.0,12.0,87.0,0.0,16.0,0.0,67.0,0.0,14.0,0.0,0.0,16.0,0.0,0.0,0.0,13.0,164600.0,37.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,280.0,14.0,0.0,68.0,0.0,581.0,0.0,26.0,0.0,0.0,373.0,58.0,1199.7384155455904,0.0,0.0,0.0,1.0,67.0,34.0,67.0,0.0,0.0,6383.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.0,0.0,0.0,0.0,32.0,262.0,48201,48,201,342900,1,1500000US482013429001,482013429001,1,BG,644876,0,"POLYGON ((-95.12308 29.670828, -95.119469 29.670879, -95.11941899999999 29.669208, -95.11691999999999 29.66925, -95.113096 29.669314, -95.11288499999999 29.663882, -95.11397699999999 29.6639, -95.11675699999999 29.663818, -95.11683499999999 29.663817, -95.12294799999999 29.663732, -95.12296599999999 29.665257, -95.12308 29.670828))"
482013429002,0.0,48,201,342900,2,482013429002,48201342900,48201,0.0,1774.0,98.0,0.0,0.0,0.0,1138.0,2742.0,95.0,46.3,0.0,0.0,1138.0,2779.0,12.0,59.0,131.0,0.0,84.0,0.0,14.0,2028.0,1207.0,32.0,0.0,1346.0,12.0,0.0,2.43,1138.0,8.0,0.0,1207.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,2779.0,179.0,41226.0,0.0,47.0,139.0,152.0,174.0,2779.0,61.0,1138.0,0.0,0.0,37.0,0.0,48.0,0.0,124.0,10.0,14.0,70.0,0.0,34.0,83.0,0.0,55.0,14.0,156100.0,37.0,84.0,37.0,0.0,70.0,62.0,103.0,0.0,1138.0,14.0,0.0,68.0,0.0,1643.0,109.0,61.0,0.0,0.0,1644.0,387.0,2894.642857142857,23.0,36.0,16.0,1.0,156.0,69.0,331.0,0.0,0.0,6383.0,0.0,195.0,0.0,0.0,89.0,0.0,0.0,196.0,0.0,0.0,0.0,32.0,948.0,48201,48,201,342900,2,1500000US482013429002,482013429002,2,BG,1024540,1097,"POLYGON ((-95.123278 29.679204, -95.113118 29.679369, -95.113006 29.673116, -95.11318 29.672035, -95.113096 29.669314, -95.11691999999999 29.66925, -95.11941899999999 29.669208, -95.119469 29.670879, -95.12308 29.670828, -95.12321999999999 29.676446, -95.123278 29.679204))"
482013429003,0.0,48,201,342900,3,482013429003,48201342900,48201,0.0,1361.0,98.0,0.0,0.0,0.0,820.0,2525.0,95.0,32.8,0.0,13.0,820.0,2768.0,0.0,45.0,114.0,13.0,9.0,0.0,0.0,1791.0,867.0,0.0,0.0,268.0,0.0,0.0,3.38,820.0,8.0,0.0,867.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,2768.0,61.0,36174.0,0.0,47.0,382.0,64.0,174.0,2710.0,0.0,820.0,0.0,47.0,84.0,0.0,14.0,0.0,155.0,0.0,14.0,0.0,0.0,0.0,0.0,147.0,103.0,12.0,156300.0,37.0,43.0,96.0,0.0,0.0,30.0,14.0,0.0,820.0,14.0,0.0,68.0,0.0,1247.0,38.0,0.0,0.0,0.0,1359.0,171.0,1725.0,0.0,15.0,0.0,1.0,202.0,47.0,405.0,0.0,0.0,6383.0,0.0,190.0,0.0,0.0,0.0,0.0,0.0,196.0,0.0,23.0,0.0,32.0,593.0,48201,48,201,342900,3,1500000US482013429003,482013429003,3,BG,4274890,0,"POLYGON ((-95.11318 29.672035, -95.113006 29.673116, -95.113118 29.679369, -95.101888 29.679609, -95.087976 29.679815, -95.08781399999999 29.679817, -95.087712 29.674597, -95.087075 29.670879, -95.08691999999999 29.664381, -95.08712299999999 29.664376, -95.100622 29.664068, -95.10659299999999 29.66402, -95.11288499999999 29.663882, -95.113096 29.669314, -95.11318 29.672035))"
482013430001,123.0,48,201,343000,1,482013430001,48201343000,48201,0.0,1448.0,84.0,0.0,0.0,0.0,947.0,2413.0,13.0,26.8,0.0,0.0,947.0,2593.0,0.0,0.0,47.0,0.0,60.0,18.0,56.0,1373.0,1168.0,0.0,0.0,675.0,25.0,0.0,2.74,947.0,0.0,0.0,1168.0,0.0,0.0,124.0,0.0,0.0,0.0,0.0,0.0,2593.0,0.0,24820.0,12.0,59.0,568.0,217.0,108.0,2593.0,0.0,947.0,130.0,0.0,79.0,0.0,13.0,0.0,197.0,0.0,43.0,0.0,0.0,0.0,0.0,105.0,37.0,12.0,172500.0,94.0,46.0,75.0,0.0,0.0,12.0,0.0,64.0,947.0,17.0,0.0,65.0,0.0,1401.0,32.0,0.0,0.0,0.0,1460.0,159.0,1152.0,39.0,0.0,47.0,44.0,181.0,221.0,275.0,0.0,0.0,7043.0,0.0,690.0,0.0,0.0,0.0,0.0,0.0,135.0,0.0,69.0,0.0,109.0,773.0,48201,48,201,343000,1,1500000US482013430001,482013430001,1,BG,2523889,7713,"POLYGON ((-95.132672 29.663504, -95.13144799999999 29.663526, -95.123268 29.663729, -95.12294799999999 29.663732, -95.11683499999999 29.663817, -95.11675699999999 29.663818, -95.11397699999999 29.6639, -95.11288499999999 29.663882, -95.10659299999999 29.66402, -95.10677199999999 29.659321, -95.107056 29.658636, -95.11177499999999 29.658649, -95.11131999999999 29.650786, -95.11256399999999 29.650769, -95.11641299999999 29.650719, -95.116586 29.65071, -95.121273 29.650469, -95.12237499999999 29.650484, -95.124224 29.653454, -95.131861 29.662035, -95.132672 29.663504))"
482013430002,0.0,48,201,343000,2,482013430002,48201343000,48201,0.0,1157.0,84.0,0.0,0.0,0.0,937.0,2284.0,13.0,37.3,0.0,0.0,937.0,2364.0,16.0,62.0,158.0,37.0,49.0,0.0,0.0,1656.0,937.0,0.0,0.0,1190.0,67.0,0.0,2.52,937.0,0.0,0.0,937.0,0.0,0.0,124.0,21.0,0.0,0.0,0.0,0.0,2364.0,82.0,27747.0,13.0,59.0,317.0,116.0,108.0,2364.0,0.0,937.0,130.0,27.0,91.0,0.0,57.0,0.0,80.0,69.0,43.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,156200.0,94.0,75.0,0.0,0.0,0.0,0.0,84.0,0.0,937.0,17.0,0.0,65.0,0.0,999.0,90.0,35.0,0.0,0.0,1270.0,326.0,501.0,13.0,0.0,50.0,44.0,92.0,0.0,311.0,0.0,0.0,7043.0,0.0,251.0,0.0,0.0,0.0,0.0,0.0,135.0,0.0,0.0,0.0,109.0,528.0,48201,48,201,343000,2,1500000US482013430002,482013430002,2,BG,1518232,0,"POLYGON ((-95.11177499999999 29.658649, -95.107056 29.658636, -95.10677199999999 29.659321, -95.10659299999999 29.66402, -95.100622 29.664068, -95.10042199999999 29.660469, -95.098236 29.660485, -95.09788399999999 29.651017, -95.109855 29.650815, -95.11131999999999 29.650786, -95.11177499999999 29.658649))"
482013430003,0.0,48,201,343000,3,482013430003,48201343000,48201,0.0,1091.0,84.0,0.0,0.0,0.0,704.0,1962.0,13.0,34.7,0.0,0.0,704.0,2086.0,15.0,53.0,20.0,59.0,67.0,0.0,0.0,1404.0,722.0,243.0,0.0,975.0,0.0,0.0,2.96,704.0,0.0,0.0,722.0,0.0,56.0,124.0,0.0,0.0,0.0,0.0,0.0,2086.0,98.0,28449.0,0.0,59.0,355.0,130.0,108.0,2086.0,64.0,704.0,130.0,0.0,0.0,0.0,13.0,0.0,18.0,163.0,43.0,0.0,0.0,25.0,0.0,32.0,0.0,59.0,160300.0,94.0,93.0,92.0,0.0,27.0,0.0,0.0,0.0,704.0,17.0,0.0,65.0,59.0,1071.0,0.0,0.0,59.0,0.0,1002.0,212.0,1122.0,0.0,0.0,278.0,44.0,18.0,18.0,227.0,0.0,0.0,7043.0,0.0,172.0,0.0,0.0,0.0,0.0,0.0,135.0,0.0,0.0,0.0,109.0,387.0,48201,48,201,343000,3,1500000US482013430003,482013430003,3,BG,1699345,0,"POLYGON ((-95.100622 29.664068, -95.08712299999999 29.664376, -95.08691999999999 29.664381, -95.086759 29.659952, -95.08642399999999 29.651413, -95.08855199999999 29.651175, -95.09788399999999 29.651017, -95.098236 29.660485, -95.10042199999999 29.660469, -95.100622 29.664068))"
482013431001,0.0,48,201,343100,1,482013431001,48201343100,48201,0.0,919.0,0.0,0.0,0.0,20.0,647.0,1575.0,34.0,48.5,0.0,0.0,647.0,1600.0,11.0,0.0,17.0,12.0,0.0,0.0,0.0,1230.0,647.0,0.0,0.0,373.0,20.0,0.0,2.46,647.0,0.0,0.0,647.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1600.0,13.0,40104.0,25.0,15.0,54.0,26.0,15.0,1600.0,0.0,647.0,0.0,11.0,58.0,0.0,13.0,12.0,102.0,0.0,23.0,0.0,0.0,35.0,11.0,12.0,57.0,28.0,132900.0,0.0,48.0,13.0,0.0,0.0,36.0,14.0,0.0,647.0,24.0,18.0,0.0,0.0,902.0,0.0,0.0,0.0,0.0,910.0,184.0,962.0,12.0,0.0,3.0,99.0,79.0,0.0,151.0,0.0,0.0,4578.0,0.0,136.0,0.0,0.0,49.0,0.0,0.0,108.0,0.0,12.0,0.0,46.0,491.0,48201,48,201,343100,1,1500000US482013431001,482013431001,1,BG,691795,0,"POLYGON ((-95.086759 29.659952, -95.08437599999999 29.659216, -95.084317 29.656185, -95.08261 29.656187, -95.076757 29.657756, -95.07652 29.659225, -95.07575799999999 29.657061, -95.075744 29.652552, -95.075722 29.651813, -95.083714 29.6517, -95.08642399999999 29.651413, -95.086759 29.659952))"
482013431002,0.0,48,201,343100,2,482013431002,48201343100,48201,0.0,734.0,0.0,0.0,0.0,53.0,366.0,1330.0,34.0,34.6,0.0,0.0,366.0,1401.0,0.0,40.0,53.0,32.0,24.0,0.0,0.0,937.0,399.0,0.0,0.0,510.0,0.0,0.0,3.83,366.0,0.0,0.0,399.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1401.0,54.0,33153.0,11.0,15.0,64.0,11.0,15.0,1401.0,13.0,366.0,0.0,11.0,0.0,0.0,11.0,12.0,59.0,33.0,23.0,18.0,0.0,12.0,22.0,41.0,40.0,0.0,147900.0,0.0,26.0,30.0,15.0,0.0,10.0,11.0,0.0,366.0,24.0,18.0,0.0,49.0,681.0,0.0,0.0,0.0,0.0,665.0,88.0,1506.25,11.0,24.0,55.0,99.0,64.0,33.0,195.0,0.0,0.0,4578.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,108.0,0.0,0.0,0.0,46.0,308.0,48201,48,201,343100,2,1500000US482013431002,482013431002,2,BG,622242,970,"POLYGON ((-95.078406 29.664469, -95.07056899999999 29.664588, -95.07084999999999 29.660989, -95.07152099999999 29.659476, -95.07282499999999 29.656038, -95.07317499999999 29.654435, -95.073363 29.652619, -95.073323 29.651852, -95.075722 29.651813, -95.075744 29.652552, -95.07575799999999 29.657061, -95.07652 29.659225, -95.07834 29.664132, -95.078406 29.664469))"
482013431003,0.0,48,201,343100,3,482013431003,48201343100,48201,0.0,794.0,0.0,0.0,0.0,12.0,652.0,1547.0,34.0,51.9,0.0,0.0,652.0,1589.0,55.0,34.0,88.0,10.0,10.0,0.0,0.0,1360.0,652.0,0.0,0.0,529.0,24.0,0.0,2.44,652.0,0.0,0.0,652.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,1589.0,34.0,41180.0,67.0,15.0,54.0,65.0,15.0,1589.0,13.0,652.0,0.0,0.0,28.0,12.0,62.0,12.0,58.0,0.0,23.0,0.0,0.0,23.0,0.0,15.0,35.0,24.0,139400.0,0.0,142.0,27.0,0.0,0.0,11.0,0.0,0.0,652.0,24.0,18.0,0.0,0.0,706.0,0.0,37.0,0.0,0.0,743.0,295.0,1799.0,11.0,12.0,17.0,99.0,26.0,0.0,154.0,11.0,0.0,4578.0,0.0,92.0,0.0,0.0,51.0,0.0,0.0,108.0,0.0,11.0,0.0,46.0,302.0,48201,48,201,343100,3,1500000US482013431003,482013431003,3,BG,701738,0,"POLYGON ((-95.08691999999999 29.664381, -95.078406 29.664469, -95.07834 29.664132, -95.07652 29.659225, -95.076757 29.657756, -95.08261 29.656187, -95.084317 29.656185, -95.08437599999999 29.659216, -95.086759 29.659952, -95.08691999999999 29.664381))"
482013432001,0.0,48,201,343200,1,482013432001,48201343200,48201,0.0,2128.0,33.0,0.0,0.0,0.0,1080.0,3265.0,0.0,38.2,0.0,7.0,1080.0,3377.0,24.0,31.0,182.0,27.0,40.0,0.0,0.0,2351.0,1088.0,0.0,0.0,1204.0,0.0,0.0,3.13,1080.0,0.0,0.0,1088.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,3377.0,98.0,39426.0,6.0,0.0,78.0,68.0,20.0,3377.0,0.0,1080.0,0.0,7.0,113.0,0.0,39.0,21.0,49.0,0.0,39.0,13.0,0.0,122.0,0.0,39.0,132.0,19.0,181700.0,0.0,57.0,73.0,0.0,30.0,32.0,26.0,7.0,1080.0,0.0,0.0,0.0,35.0,1946.0,0.0,18.0,0.0,0.0,1515.0,291.0,2178.0,0.0,0.0,84.0,60.0,21.0,8.0,365.0,0.0,0.0,5028.0,0.0,124.0,0.0,0.0,42.0,0.0,0.0,215.0,0.0,14.0,0.0,0.0,744.0,48201,48,201,343200,1,1500000US482013432001,482013432001,1,BG,1045787,0,"POLYGON ((-95.07282499999999 29.656038, -95.07152099999999 29.659476, -95.07084999999999 29.660989, -95.07056899999999 29.664588, -95.059331 29.66479, -95.05931099999999 29.659906, -95.06025199999999 29.65753, -95.06809 29.657727, -95.06869499999999 29.656132, -95.06956599999999 29.65352, -95.07317499999999 29.654435, -95.07282499999999 29.656038))"
